language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Fijian (Bau)	fij	dust	2	11	kuvu ni qele	24	k u v u _ n i _ q e l e	
Fijian (Bau)	fij	spider	843	110	tina ni viritālawalawa	1	t i n a _ n i _ v i r i t ā l a w a l a w a	
Fijian (Bau)	fij	fish	227	111	ika	1	i k a	
Fijian (Bau)	fij	rotten	1728	112	vuca	9	v u c a	
Fijian (Bau)	fij	branch	1531	113	taba-na	13	t a b a n a	
Fijian (Bau)	fij	leaf	628	114	drau ni kau	1	d r a u _ n i _ k a u	
Fijian (Bau)	fij	fruit	1507	117	vua-na	1	v u a n a	
Fijian (Bau)	fij	earth/soil	1228	119	qele	10	q e l e	
Fijian (Bau)	fij	skin	763	12	kuli-na	1	k u l i n a	
Fijian (Bau)	fij	stone	857	120	vatu	1	v a t u	
Fijian (Bau)	fij	sand	671	121	nuku	41	n u k u	
Fijian (Bau)	fij	water	948	122	wai	2	w a i	
Fijian (Bau)	fij	to flow	2003	123	drōdrō-va	32	d r ō d r ō v a	
Fijian (Bau)	fij	sea	1474	124	wasawasa	12	w a s a w a s a	
Fijian (Bau)	fij	salt	1274	125	māsima	3	m ā s i m a	
Fijian (Bau)	fij	lake	624	126	drano	1	d r a n o	
Fijian (Bau)	fij	woods/forest	420	127	veikau	13	v e i k a u	
Fijian (Bau)	fij	sky	1732	128	lomālagi	1	l o m ā l a g i	
Fijian (Bau)	fij	moon	1313	129	vula	1	v u l a	
Fijian (Bau)	fij	back	1291	13	daku-na	12	d a k u n a	
Fijian (Bau)	fij	star	1430	130	kalokalo	28	k a l o k a l o	
Fijian (Bau)	fij	cloud	1489	131	ō	12	ō	
Fijian (Bau)	fij	rain	658	133	uca	1	u c a	
Fijian (Bau)	fij	thunder	1150	134	kurukuru	2	k u r u k u r u	
Fijian (Bau)	fij	lightning	1654	135	livaliva	35	l i v a l i v a	
Fijian (Bau)	fij	wind	960	136	cagi	1	c a g i	
Fijian (Bau)	fij	to blow	175	137	uvu-ca	1	u v u c a	liwa 36
Fijian (Bau)	fij	warm	1232	138	katakata	36	k a t a k a t a	
Fijian (Bau)	fij	cold	1287	139	batabatā	42	b a t a b a t ā	
Fijian (Bau)	fij	belly	1251	14	kete-na	7	k e t e n a	
Fijian (Bau)	fij	dry	1398	140	maca	11	m a c a	
Fijian (Bau)	fij	wet	1726	141	suasua	11	s u a s u a	
Fijian (Bau)	fij	heavy	1210	142	bībī	37	b ī b ī	
Fijian (Bau)	fij	fire	221	143	bukawaqa	17	b u k a w a q a	
Fijian (Bau)	fij	smoke	778	145	kubou	13	k u b o u	
Fijian (Bau)	fij	ash	646	146	dravu	1	d r a v u	
Fijian (Bau)	fij	black	163	147	loaloa	40	l o a l o a	
Fijian (Bau)	fij	white	1335	148	vulavula	42	v u l a v u l a	
Fijian (Bau)	fij	red	156	149	damudamu	35	d a m u d a m u	
Fijian (Bau)	fij	bone	1394	15	sui-na	2	s u i n a	
Fijian (Bau)	fij	yellow	1424	150	dromodromoa	46	d r o m o d r o m o a	
Fijian (Bau)	fij	green	1425	151	karakarawa	13	k a r a k a r a w a	
Fijian (Bau)	fij	small	1246	152	lailai	32	l a i l a i	
Fijian (Bau)	fij	big	1202	153	levu	10	l e v u	
Fijian (Bau)	fij	short	1645	154	lekaleka	8	l e k a l e k a	
Fijian (Bau)	fij	long	1203	155	balavu	16	b a l a v u	
Fijian (Bau)	fij	thin	1400	156	mamare	17	m a m a r e	
Fijian (Bau)	fij	thick	1244	157	vāvaku	36	v ā v a k u	
Fijian (Bau)	fij	narrow	1267	158	qiqō	27	q i q ō	
Fijian (Bau)	fij	wide	1243	159	raba	1	r a b a	
Fijian (Bau)	fij	intestines	1991	16	wāwā	11	w ā w ā	
Fijian (Bau)	fij	shy, ashamed	487	161	māduā	31	m ā d u ā	
Fijian (Bau)	fij	old	1229	162	qase	53	q a s e	
Fijian (Bau)	fij	new	1231	163	vou	1	v o u	
Fijian (Bau)	fij	good	1035	164	vinaka	21	v i n a k a	
Fijian (Bau)	fij	bad, evil	1292	165	cā	1	c ā	
Fijian (Bau)	fij	correct, true	1725	166	dina	40	d i n a	donu 8
Fijian (Bau)	fij	night	1233	167	bogi	1	b o g i	
Fijian (Bau)	fij	day	1225	168	siga	23	s i g a	
Fijian (Bau)	fij	year	1226	169	yabaki	27	y a b a k i	
Fijian (Bau)	fij	liver	1224	17	yate-na	1	y a t e n a	
Fijian (Bau)	fij	when?	1238	170	ninaica	1	n i n a i c a	
Fijian (Bau)	fij	to hide	602	171	vuni-a	1	v u n i a	
Fijian (Bau)	fij	to climb	1102	172	cabe	2	c a b e	
Fijian (Bau)	fij	at	1461	173	e	1	e	
Fijian (Bau)	fij	in, inside	1606	174	e loɭma	1	e _ l o ɭ m a	
Fijian (Bau)	fij	above	1741	175	e cake	28	e _ c a k e	
Fijian (Bau)	fij	below	1485	176	e rā	8	e _ r ā	
Fijian (Bau)	fij	this	1214	177	oqō	17	o q ō	
Fijian (Bau)	fij	near	1942	179	vōleka	38	v ō l e k a	
Fijian (Bau)	fij	breast	1402	18	sucu-na	1	s u c u n a	
Fijian (Bau)	fij	far	1406	180	yawa	4	y a w a	
Fijian (Bau)	fij	where?	1237	181	e vei	3	e _ v e i	
Fijian (Bau)	fij	I	1209	182	iau	1	i a u	
Fijian (Bau)	fij	thou	1215	183	iko	1	i k o	
Fijian (Bau)	fij	he/she	262	184	koya	1	k o y a	
Fijian (Bau)	fij	we	1212	185	eda	1	e d a	e[da]; keda 1; keimami 2
Fijian (Bau)	fij	they	817	187	ira	1	i r a	
Fijian (Bau)	fij	what?	1236	188	cava	1	c a v a	
Fijian (Bau)	fij	who?	1235	189	ko cei	1	k o _ c e i	[k]o cei
Fijian (Bau)	fij	all	98	191	kece	48	k e c e	
Fijian (Bau)	fij	and	1577	192	kei	1	k e i	ka 1
Fijian (Bau)	fij	if	1459	193	ke	1	k e	
Fijian (Bau)	fij	how?	1239	194	vaka-cava	35	v a k a c a v a	
Fijian (Bau)	fij	no, not	1269	195	sega	42	s e g a	
Fijian (Bau)	fij	One	1493	197	e dua	18	e _ d u a	
Fijian (Bau)	fij	Two	1498	198	e rua	1	e _ r u a	
Fijian (Bau)	fij	Three	492	199	e tolu	1	e _ t o l u	
Fijian (Bau)	fij	left	244	2	i mawī	1	i _ m a w ī	
Fijian (Bau)	fij	to know, be knowledgeable	1410	20	kila-a	18	k i l aa	
Fijian (Bau)	fij	Five	493	201	lima	1	l i m a	
Fijian (Bau)	fij	Six	1703	202	ono	1	o n o	
Fijian (Bau)	fij	Seven	1704	203	vitu	1	v i t u	
Fijian (Bau)	fij	Eight	1705	204	walu	3	w a l u	
Fijian (Bau)	fij	Nine	1483	205	ciwa	5	c i w a	
Fijian (Bau)	fij	Ten	1515	206	sagavulu	5	s a g a v u l u	
Fijian (Bau)	fij	One Hundred	1634	209	drau	2	d r a u	
Fijian (Bau)	fij	to think	2271	21	nanu-ma	28	n a n u m a	
Fijian (Bau)	fij	One Thousand	1843	210	dua na dolu	12	d u a _ n a _ d o l u	
Fijian (Bau)	fij	blood	946	23	drā	1	d r ā	
Fijian (Bau)	fij	head	1256	24	ulu-na	1	u l u n a	
Fijian (Bau)	fij	neck	1333	25	domo-na	47	d o m o n a	
Fijian (Bau)	fij	nose	1221	27	ucu-na	1	u c u n a	
Fijian (Bau)	fij	to breathe	1407	28	cegu-va	40	c e g u v a	
Fijian (Bau)	fij	right	1019	3	i matau	5	i _ m a t a u	
Fijian (Bau)	fij	mouth	674	30	gusu-na	2	g u s u n a	
Fijian (Bau)	fij	tooth	1380	31	bati-na	6	b a t i n a	
Fijian (Bau)	fij	tongue	1205	32	yame-na	7	y a m e n a	
Fijian (Bau)	fij	to laugh	1355	33	dredre	50	d r e d r e	
Fijian (Bau)	fij	to cry	1839	34	tagi	1	t a g i	
Fijian (Bau)	fij	to vomit	1278	35	lua-ca	8	l u a c a	
Fijian (Bau)	fij	to spit	1440	36	kasivi-ta	19	k a s i v i t a	
Fijian (Bau)	fij	to eat	1336	37	kani-a	1	k a n i a	
Fijian (Bau)	fij	to chew	321	38	mama-a	1	m a m aa	namu-ta 7
Fijian (Bau)	fij	to cook	1100	39	vaka saqa-a	2	v a k a _ s a q aa	[vaka] saqa-a
Fijian (Bau)	fij	leg/foot	2098	4	yava-na	25	y a v a n a	
Fijian (Bau)	fij	to drink	1401	40	gunu-va	1	g u n u v a	
Fijian (Bau)	fij	to bite	1403	41	kati-a	1	k a t i a	
Fijian (Bau)	fij	to suck	1421	42	sucu-ma	25	s u c u m a	domi-ca 27
Fijian (Bau)	fij	ear	1247	43	daliga-na	1	d a l i g a n a	
Fijian (Bau)	fij	to hear	1408	44	rogo-ca	1	r o g o c a	
Fijian (Bau)	fij	eye	1248	45	mata-na	1	m a t a n a	
Fijian (Bau)	fij	to see	1409	46	rai-ca	37	r a i c a	
Fijian (Bau)	fij	to yawn	1028	47	vakalāmawa	1	v a k a l ā m a w a	[vaka]lāmawa
Fijian (Bau)	fij	to sleep	1585	48	moce	10	m o c e	
Fijian (Bau)	fij	to lie down	1411	49	davo	40	d a v o	
Fijian (Bau)	fij	to walk	1443	5	lako	1	l a k o	
Fijian (Bau)	fij	to dream	1920	50	tadra-a	16	t a d r aa	
Fijian (Bau)	fij	to sit	1416	51	dabe-ca	62	d a b e c a	
Fijian (Bau)	fij	to stand	1442	52	tū	2	t ū	
Fijian (Bau)	fij	woman/female	962	55	yalewa	55	y a l e w a	
Fijian (Bau)	fij	child	2099	56	gone	27	g o n e	
Fijian (Bau)	fij	wife	1199	58	wati-na	30	w a t i n a	
Fijian (Bau)	fij	mother	1216	59	tina-na	1	t i n a n a	
Fijian (Bau)	fij	road/path	667	6	sala	1	s a l a	
Fijian (Bau)	fij	father	1217	60	tama-na	1	t a m a n a	
Fijian (Bau)	fij	house	1252	61	vale	14	v a l e	
Fijian (Bau)	fij	to say	1458	64	kaya	13	k a y a	
Fijian (Bau)	fij	rope	1218	65	dali	1	d a l i	
Fijian (Bau)	fij	to sew	1457	67	cula-a	31	c u l aa	
Fijian (Bau)	fij	needle	1382	68	i-cula	21	i c u l a	sau[laca] 1
Fijian (Bau)	fij	to come	1446	7	lako mai	1	l a k o _ m a i	
Fijian (Bau)	fij	to shoot	1172	70	vana	1	v a n a	
Fijian (Bau)	fij	to stab, pierce	1434	71	sua-ka	54	s u a k a	
Fijian (Bau)	fij	to steal	713	73	butako-ca	1	b u t a k o c a	
Fijian (Bau)	fij	to die, be dead	1494	75	mate	1	m a t e	
Fijian (Bau)	fij	to live, be alive	1422	76	bula	28	b u l a	
Fijian (Bau)	fij	to scratch	1436	77	kadru-va	44	k a d r u v a	mila-a 31
Fijian (Bau)	fij	to cut, hack	1432	78	tatā	1	t a t ā	
Fijian (Bau)	fij	stick/wood	1295	79	kau	1	k a u	
Fijian (Bau)	fij	sharp	1396	81	gata	36	g a t a	
Fijian (Bau)	fij	to work	1086	83	cakacaka	33	c a k a c a k a	
Fijian (Bau)	fij	to grow	479	86	tubu	1	t u b u	
Fijian (Bau)	fij	to squeeze	1414	88	boo	1	b oo	
Fijian (Bau)	fij	to hold	1448	89	taura	35	t a u r a	
Fijian (Bau)	fij	to swim	1439	9	qalo	11	q a l o	
Fijian (Bau)	fij	to dig	1418	90	keli-a	1	k e l i a	
Fijian (Bau)	fij	to buy	1869	91	voli-a	1	v o l i a	
Fijian (Bau)	fij	to open, uncover	1156	92	dola-va	35	d o l a v a	
Fijian (Bau)	fij	to pound, beat	354	93	tuki-a	2	t u k i a	
Fijian (Bau)	fij	to throw	1456	94	viri-taka	30	v i r i t a k a	
Fijian (Bau)	fij	to fall	1280	95	lutu-ka	58	l u t u k a	
Fijian (Bau)	fij	dog	2009	96	koli	7	k o l i	
Fijian (Bau)	fij	bird	937	97	manumanu	1	m a n u m a n u	
Fijian (Bau)	fij	egg	744	98	yaloka	30	y a l o k a	
Gorontalo (Hulondalo)	gor	dirty	1230	10	kootoro	31	k oo t o r o	
Gorontalo (Hulondalo)	gor	wing	1257	100	polipiʔo	25	p o l i p i ʔ o	
Gorontalo (Hulondalo)	gor	meat/flesh	634	103	tapu	29	t a p u	
Gorontalo (Hulondalo)	gor	fat/grease	1282	104	tabo	23	t a b o	
Gorontalo (Hulondalo)	gor	worm (earthworm)	1219	107	luwandi	1	l u w a n d i	
Gorontalo (Hulondalo)	gor	louse	1392	108	ʔutu	1	ʔ u t u	
Gorontalo (Hulondalo)	gor	mosquito	1509	109	lamuʔo	1	l a m u ʔ o	
Gorontalo (Hulondalo)	gor	dust	2	11	pe|yahuʔo	1	p e| y a h u ʔ o	
Gorontalo (Hulondalo)	gor	spider	843	110	lawaŋo	1	l a w a ŋ o	
Gorontalo (Hulondalo)	gor	rotten	1728	112	mo-hutodu	36	m o h u t o d u	
Gorontalo (Hulondalo)	gor	branch	1531	113	taŋo	2	t a ŋ o	
Gorontalo (Hulondalo)	gor	leaf	628	114	duuŋo	1	d uu ŋ o	
Gorontalo (Hulondalo)	gor	grass	606	118	huyoʔoto	37	h u y o ʔ o t o	
Gorontalo (Hulondalo)	gor	earth/soil	1228	119	huta	27	h u t a	
Gorontalo (Hulondalo)	gor	stone	857	120	botu	1	b o t u	
Gorontalo (Hulondalo)	gor	sand	671	121	huŋayo	23	h u ŋ a y o	
Gorontalo (Hulondalo)	gor	water	948	122	taluhu	33	t a l u h u	
Gorontalo (Hulondalo)	gor	woods/forest	420	127	ʔo-ʔayuwa	2	ʔ o ʔ a y u w a	
Gorontalo (Hulondalo)	gor	sky	1732	128	huluŋo	28	h u l u ŋ o	
Gorontalo (Hulondalo)	gor	moon	1313	129	hulalo	1	h u l a l o	
Gorontalo (Hulondalo)	gor	fog	249	132	wambulo embun	27	w a m b u l o _ e m b u n	wambulo [embun]
Gorontalo (Hulondalo)	gor	lightning	1654	135	ʔilato	1	ʔ i l a t o	
Gorontalo (Hulondalo)	gor	wind	960	136	dupoto	29	d u p o t o	
Gorontalo (Hulondalo)	gor	to blow	175	137	hii-hiipo	1	h ii h ii p o	
Gorontalo (Hulondalo)	gor	warm	1232	138	mo-patu	26	m o p a t u	
Gorontalo (Hulondalo)	gor	belly	1251	14	ʔomboŋo	2	ʔ o m b o ŋ o	
Gorontalo (Hulondalo)	gor	wet	1726	141	mo-batu	1	m o b a t u	
Gorontalo (Hulondalo)	gor	heavy	1210	142	mo-bu-buheto	1	m o b u b u h e t o	
Gorontalo (Hulondalo)	gor	fire	221	143	tulu	12	t u l u	
Gorontalo (Hulondalo)	gor	smoke	778	145	poloʔo	22	p o l o ʔ o	
Gorontalo (Hulondalo)	gor	ash	646	146	wahu	1	w a h u	
Gorontalo (Hulondalo)	gor	black	163	147	mo-yitomo	1	m o y i t o m o	
Gorontalo (Hulondalo)	gor	white	1335	148	mo-putiʔo	1	m o p u t i ʔ o	
Gorontalo (Hulondalo)	gor	red	156	149	meela	48	m ee l a	
Gorontalo (Hulondalo)	gor	bone	1394	15	tulalo	1	t u l a l o	
Gorontalo (Hulondalo)	gor	small	1246	152	kikiʔo	1	k i k i ʔ o	
Gorontalo (Hulondalo)	gor	thin	1400	156	mo-lipa	1	m o l i p a	
Gorontalo (Hulondalo)	gor	narrow	1267	158	meepito	1	m ee p i t o	
Gorontalo (Hulondalo)	gor	wide	1243	159	mo-taŋgalo	17	m o t a ŋ g a l o	
Gorontalo (Hulondalo)	gor	painful, sick	2103	160	mo-ŋoŋoto	26	m o ŋ o ŋ o t o	
Gorontalo (Hulondalo)	gor	shy, ashamed	487	161	mo-olito	16	m oo l i t o	
Gorontalo (Hulondalo)	gor	new	1231	163	bohu	1	b o h u	
Gorontalo (Hulondalo)	gor	correct, true	1725	166	qotutu	6	q o t u t u	
Gorontalo (Hulondalo)	gor	year	1226	169	taawunu	1	t aa w u n u	
Gorontalo (Hulondalo)	gor	when?	1238	170	ʔomoluwa	23	ʔ o m o l u w a	
Gorontalo (Hulondalo)	gor	to hide	602	171	mo-ti-tuuʔo	14	m o t i t uu ʔ o	
Gorontalo (Hulondalo)	gor	at	1461	173	to	15	t o	
Gorontalo (Hulondalo)	gor	in, inside	1606	174	to delomio	1	t o _ d e l o m i o	
Gorontalo (Hulondalo)	gor	breast	1402	18	tutu	1	t u t u	
Gorontalo (Hulondalo)	gor	thou	1215	183	yiʔo	1	y i ʔ o	
Gorontalo (Hulondalo)	gor	he/she	262	184	tiyo	1	t i y o	
Gorontalo (Hulondalo)	gor	we	1212	185	ʔito	1	ʔ i t o	ʔami 2
Gorontalo (Hulondalo)	gor	what?	1236	188	wolo	22	w o l o	
Gorontalo (Hulondalo)	gor	shoulder	1482	19	biŋguŋo	23	b i ŋ g u ŋ o	
Gorontalo (Hulondalo)	gor	no, not	1269	195	diila	2	d ii l a	
Gorontalo (Hulondalo)	gor	Two	1498	198	duluwo	1	d u l u w o	
Gorontalo (Hulondalo)	gor	Three	492	199	totolu	1	t o t o l u	
Gorontalo (Hulondalo)	gor	left	244	2	ʔoloyihi	1	ʔ o l o y i h i	
Gorontalo (Hulondalo)	gor	to know, be knowledgeable	1410	20	ʔo-taawa	1	ʔ o t aa w a	
Gorontalo (Hulondalo)	gor	Four	1500	200	wopato	1	w o p a t o	
Gorontalo (Hulondalo)	gor	Five	493	201	limo	1	l i m o	
Gorontalo (Hulondalo)	gor	to think	2271	21	mo-mikiilaŋi	31	m o m i k ii l a ŋ i	
Gorontalo (Hulondalo)	gor	blood	946	23	duhu	16	d u h u	
Gorontalo (Hulondalo)	gor	neck	1333	25	buloʔo	70	b u l o ʔ o	
Gorontalo (Hulondalo)	gor	hair	1040	26	huwoʔo	1	h u w o ʔ o	
Gorontalo (Hulondalo)	gor	nose	1221	27	wuliŋo	1	w u l i ŋ o	
Gorontalo (Hulondalo)	gor	to breathe	1407	28	mo-hilawo	1	m o h i l a w o	
Gorontalo (Hulondalo)	gor	right	1019	3	ʔolowala	1	ʔ o l o w a l a	
Gorontalo (Hulondalo)	gor	mouth	674	30	ŋaŋo	24	ŋ a ŋ o	
Gorontalo (Hulondalo)	gor	tooth	1380	31	duŋito	14	d u ŋ i t o	
Gorontalo (Hulondalo)	gor	tongue	1205	32	dila	4	d i l a	
Gorontalo (Hulondalo)	gor	to cry	1839	34	h-um-oyoŋo	12	h u m o y o ŋ o	
Gorontalo (Hulondalo)	gor	to eat	1336	37	moŋa	1	m o ŋ a	
Gorontalo (Hulondalo)	gor	to chew	321	38	mo-hundapo	19	m o h u n d a p o	
Gorontalo (Hulondalo)	gor	to cook	1100	39	mo-tubu	38	m o t u b u	
Gorontalo (Hulondalo)	gor	to drink	1401	40	mo-ŋilu	1	m o ŋ i l u	
Gorontalo (Hulondalo)	gor	ear	1247	43	buloŋa	13	b u l o ŋ a	
Gorontalo (Hulondalo)	gor	to hear	1408	44	mo-duŋuhu	1	m o d u ŋ u h u	
Gorontalo (Hulondalo)	gor	eye	1248	45	mato	1	m a t o	
Gorontalo (Hulondalo)	gor	to yawn	1028	47	mo-huwabu	1	m o h u w a b u	
Gorontalo (Hulondalo)	gor	to sleep	1585	48	mo-tuluhu	1	m o t u l u h u	
Gorontalo (Hulondalo)	gor	to lie down	1411	49	mo-ti-balato	39	m o t i b a l a t o	
Gorontalo (Hulondalo)	gor	to dream	1920	50	mo-tohiilopo	24	m o t o h ii l o p o	
Gorontalo (Hulondalo)	gor	to stand	1442	52	t-im-ihulo	23	t i m i h u l o	
Gorontalo (Hulondalo)	gor	person/human being	683	53	tawu	1	t a w u	
Gorontalo (Hulondalo)	gor	man/male	1554	54	taa lolaʔi	2	t aa _ l o l a ʔ i	
Gorontalo (Hulondalo)	gor	child	2099	56	walaʔo	1	w a l a ʔ o	
Gorontalo (Hulondalo)	gor	mother	1216	59	tiilo	1	t ii l o	
Gorontalo (Hulondalo)	gor	road/path	667	6	dalalo	1	d a l a l o	
Gorontalo (Hulondalo)	gor	house	1252	61	bele	14	b e l e	
Gorontalo (Hulondalo)	gor	thatch/roof	2100	62	watopo	1	w a t o p o	
Gorontalo (Hulondalo)	gor	name	1405	63	taŋgulo	13	t a ŋ g u l o	
Gorontalo (Hulondalo)	gor	to tie up, fasten	1094	66	mo-lihuto	28	m o l i h u t o	
Gorontalo (Hulondalo)	gor	to sew	1457	67	mo-detu	2	m o d e t u	
Gorontalo (Hulondalo)	gor	to hunt	1435	69	mo-ŋalupo	1	m o ŋ a l u p o	
Gorontalo (Hulondalo)	gor	to shoot	1172	70	mo-motahu	18	m o m o t a h u	
Gorontalo (Hulondalo)	gor	to steal	713	73	mo-taʔo	1	m o t a ʔ o	
Gorontalo (Hulondalo)	gor	to kill	1417	74	mo-mate	2	m o m a t e	
Gorontalo (Hulondalo)	gor	to die, be dead	1494	75	mate	1	m a t e	
Gorontalo (Hulondalo)	gor	to live, be alive	1422	76	tumu-tumulo	17	t u m u t u m u l o	
Gorontalo (Hulondalo)	gor	to scratch	1436	77	mo-ŋahu	1	m o ŋ a h u	
Gorontalo (Hulondalo)	gor	to cut, hack	1432	78	mo-mutu	35	m o m u t u	
Gorontalo (Hulondalo)	gor	stick/wood	1295	79	ʔayu	1	ʔ a y u	
Gorontalo (Hulondalo)	gor	to split	1437	80	mo-mutaʔe	25	m o m u t a ʔ e	
Gorontalo (Hulondalo)	gor	sharp	1396	81	mo-lalite	43	m o l a l i t e	
Gorontalo (Hulondalo)	gor	to work	1086	83	mo-kalaja	23	m o k a l a j a	
Gorontalo (Hulondalo)	gor	to plant	1486	84	mo-mulo	1	m o m u l o	
Gorontalo (Hulondalo)	gor	to grow	479	86	t-um-umulo	1	t u m u m u l o	
Gorontalo (Hulondalo)	gor	to swell	1573	87	mo-mo-mataŋo	22	m o m o m a t a ŋ o	
Gorontalo (Hulondalo)	gor	to swim	1439	9	mo-lolaŋi	1	m o l o l a ŋ i	
Gorontalo (Hulondalo)	gor	to dig	1418	90	mo-ŋali	1	m o ŋ a l i	
Gorontalo (Hulondalo)	gor	to throw	1456	94	mo-po-mahulo	25	m o p o m a h u l o	
Gorontalo (Hulondalo)	gor	to fall	1280	95	mo-dehu	1	m o d e h u	
Gorontalo (Hulondalo)	gor	bird	937	97	buuruŋi	17	b uu r u ŋ i	
Gorontalo (Hulondalo)	gor	feather	1201	99	layi	14	l a y i	
Hanunoo	hnn	dirty	1230	10	ma-yagtíŋ	46	m a y a g t í ŋ	ma-ʔúriŋ 46
Hanunoo	hnn	wing	1257	100	pakpák	33	p a k p á k	
Hanunoo	hnn	to fly	1441	101	l-um-áyaŋ	22	l u m á y a ŋ	
Hanunoo	hnn	rat	1490	102	áŋbuʔ	23	á ŋ b u ʔ	áŋbu[ʔ]
Hanunoo	hnn	fat/grease	1282	104	tabáʔ	23	t a b á ʔ	
Hanunoo	hnn	tail	1220	105	íkug	1	í k u g	
Hanunoo	hnn	snake	730	106	úlay	2	ú l a y	
Hanunoo	hnn	louse	1392	108	kútu	1	k ú t u	
Hanunoo	hnn	mosquito	1509	109	namúk	1	n a m ú k	
Hanunoo	hnn	dust	2	11	gabúk	1	g a b ú k	pukapúk 1
Hanunoo	hnn	spider	843	110	láwa	1	l á w a	
Hanunoo	hnn	fish	227	111	isdáʔ	18	i s d á ʔ	
Hanunoo	hnn	rotten	1728	112	ma-ʔíbas	1	m a ʔ í b a s	buyúk 1
Hanunoo	hnn	branch	1531	113	saŋá	2	s a ŋ á	
Hanunoo	hnn	root	670	115	gamút	3	g a m ú t	
Hanunoo	hnn	fruit	1507	117	búrak	1	b ú r a k	
Hanunoo	hnn	grass	606	118	ríkut	45	r í k u t	
Hanunoo	hnn	earth/soil	1228	119	dagáʔ	24	d a g á ʔ	
Hanunoo	hnn	skin	763	12	tárip	40	t á r i p	
Hanunoo	hnn	stone	857	120	batú	1	b a t ú	
Hanunoo	hnn	sand	671	121	barás	19	b a r á s	
Hanunoo	hnn	water	948	122	danúm	1	d a n ú m	
Hanunoo	hnn	sea	1474	124	lawúd	6	l a w ú d	dágat 25
Hanunoo	hnn	salt	1274	125	asín	3	a s í n	
Hanunoo	hnn	lake	624	126	dánaw	1	d á n a w	
Hanunoo	hnn	sky	1732	128	láŋit	1	l á ŋ i t	
Hanunoo	hnn	moon	1313	129	búlan	1	b ú l a n	
Hanunoo	hnn	cloud	1489	131	paŋánud	27	p a ŋ á n u d	
Hanunoo	hnn	rain	658	133	urán	1	u r á n	
Hanunoo	hnn	thunder	1150	134	lintiʔ	48	l i n t i ʔ	
Hanunoo	hnn	lightning	1654	135	kílat	1	k í l a t	
Hanunoo	hnn	to blow	175	137	mag-ʔúyup	1	m a g ʔ ú y u p	
Hanunoo	hnn	warm	1232	138	ma-ʔínit	23	m a ʔ í n i t	
Hanunoo	hnn	cold	1287	139	ma-ramíg	22	m a r a m í g	
Hanunoo	hnn	belly	1251	14	tiyán	1	t i y á n	
Hanunoo	hnn	dry	1398	140	ugá	23	u g á	
Hanunoo	hnn	heavy	1210	142	ma-buyát	1	m a b u y á t	
Hanunoo	hnn	fire	221	143	apúy	1	a p ú y	
Hanunoo	hnn	ash	646	146	ayúm	1	a y ú m	dapúg 17
Hanunoo	hnn	red	156	149	ma-rará	1	m a r a r á	
Hanunoo	hnn	bone	1394	15	butʔúl	39	b u t ʔ ú l	
Hanunoo	hnn	yellow	1424	150	diláw	24	d i l á w	
Hanunoo	hnn	small	1246	152	diʔít	1	d i ʔ í t	
Hanunoo	hnn	big	1202	153	daká	22	d a k á	
Hanunoo	hnn	short	1645	154	abábaʔ	54	a b á b a ʔ	
Hanunoo	hnn	thin	1400	156	ma-nipís	1	m a n i p í s	
Hanunoo	hnn	thick	1244	157	ma-dámul	21	m a d á m u l	
Hanunoo	hnn	intestines	1991	16	bitúkaʔ	21	b i t ú k a ʔ	púnaʔ 21
Hanunoo	hnn	painful, sick	2103	160	ma-sakít	1	m a s a k í t	
Hanunoo	hnn	shy, ashamed	487	161	húya	23	h ú y a	úyaʔ 23; ma-kayʔaʔ 1
Hanunoo	hnn	old	1229	162	gúraŋ	21	g ú r a ŋ	
Hanunoo	hnn	new	1231	163	bágʔu	1	b á g ʔ u	
Hanunoo	hnn	good	1035	164	mayád	29	m a y á d	
Hanunoo	hnn	bad, evil	1292	165	daʔút	1	d a ʔ ú t	
Hanunoo	hnn	night	1233	167	yabí	21	y a b í	
Hanunoo	hnn	liver	1224	17	atáy	1	a t á y	
Hanunoo	hnn	to hide	602	171	táguʔ	13	t á g u ʔ	
Hanunoo	hnn	at	1461	173	sa	14	s a	
Hanunoo	hnn	this	1214	177	índa	1	í n d a	
Hanunoo	hnn	near	1942	179	aráni	1	a r á n i	
Hanunoo	hnn	breast	1402	18	súsu	1	s ú s u	
Hanunoo	hnn	far	1406	180	aráyuʔ	25	a r á y u ʔ	
Hanunoo	hnn	I	1209	182	akú	1	a k ú	
Hanunoo	hnn	thou	1215	183	káwu	1	k á w u	
Hanunoo	hnn	he/she	262	184	siyá	1	s i y á	
Hanunoo	hnn	we	1212	185	kitá	1	k i t á	kamí 2
Hanunoo	hnn	you	1213	186	kámu	1	k á m u	
Hanunoo	hnn	they	817	187	sidá	1	s i d á	
Hanunoo	hnn	other	197	190	ibá	12	i b á	
Hanunoo	hnn	all	98	191	tanán	24	t a n á n	
Hanunoo	hnn	and	1577	192	kag	1	k a g	[k]ag
Hanunoo	hnn	if	1459	193	nu	2	n u	
Hanunoo	hnn	to count	1420	196	ma-bílaŋ	1	m a b í l a ŋ	
Hanunoo	hnn	One	1493	197	usá	1	u s á	
Hanunoo	hnn	Two	1498	198	duwá	1	d u w á	
Hanunoo	hnn	Three	492	199	túlu	1	t ú l u	
Hanunoo	hnn	left	244	2	wála	25	w á l a	
Hanunoo	hnn	Four	1500	200	úpat	1	ú p a t	
