language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Ega		hair	1040	1040	ti₂₁mi₅₅	278	t i ²¹ m i ⁵⁵	
Jinxing		hair	1040	1040	tǝ₂₁mã₅₅	278	t ə ²¹ m ã ⁵⁵	
Gongxing		hand	1277	1277	ʂi₂₂	280	ʂ i ²²	
Jinman		hand	1277	1277	ɕi₂₂	280	ɕ i ²²	
Mazhelong		hand	1277	1277	sǝɯ₃₃	280	s əu ³³	
Dashi		hand	1277	1277	ʂʰɯ₃₃	280	ʂʰ ɯ ³³	
Zhoucheng		hand	1277	1277	sɯ₃₃	280	s ɯ ³³	
Jinxing		hand	1277	1277	sɯ₃₃	280	s ɯ ³³	
Tuolo		hand	1277	1277	ɕɯ₃₃	280	ɕ ɯ ³³	
Enqi		hand	1277	1277	ɕɯ₂₂	280	ɕ ɯ ²²	
Ega		hand	1277	1277	ɕi₂₂	280	ɕ i ²²	
Gongxing		head	1256	1256	di₁₂	281	d i ¹²	
Jinman		head	1256	1256	ʈo₂₂	281	ʈ o ²²	
Mazhelong		head	1256	1256	ta₄₂po₂₁	282	t a ⁴² p o ²¹	
Dashi		head	1256	1256	ti₄₂	281	t i ⁴²	
Zhoucheng		head	1256	1256	tɯ₃₁po₂₁	282	t ɯ ³¹ p o ²¹	
Jinxing		head	1256	1256	tǝ₃₁	281	t ə ³¹	
Tuolo		head	1256	1256	djɯ₃₅	281	d j ɯ ³⁵	
Enqi		head	1256	1256	tiw₂₁	281	t i w ²¹	
Ega		head	1256	1256	ʨu₂₂qa₅₅	283	tɕ u ²² q a ⁵⁵	
Gongxing		hear	1408	1408	ʨʰjan₅₅	284	tɕʰ j a n ⁵⁵	
Jinman		hear	1408	1408	ʨʰjã₅₅	284	tɕʰ j ã ⁵⁵	
Mazhelong		hear	1408	1408	ʨʰɚ̃₅₅	284	tɕʰ ə̃˞ ⁵⁵	
Dashi		hear	1408	1408	ʨʰjɚ̃₅₅	284	tɕʰ j ə̃˞ ⁵⁵	
Zhoucheng		hear	1408	1408	ʨʰjɛ₅₅	284	tɕʰ j ɛ ⁵⁵	
Jinxing		hear	1408	1408	ʨʰjan₅₅tǝ₃₃	285	tɕʰ j a n ⁵⁵ t ə ³³	
Tuolo		hear	1408	1408	ʨʰjaŋ₅₅	284	tɕʰ j a ŋ ⁵⁵	
Enqi		hear	1408	1408	ʨʰjæ₂₄	284	tɕʰ j æ ²⁴	
Ega		hear	1408	1408	ʨʰja₅₅	284	tɕʰ j a ⁵⁵	
Gongxing		heart	1223	1223	ɕin₅₅	4	ɕ i n ⁵⁵	
Jinman		heart	1223	1223	sẽ₅₅	4	s ẽ ⁵⁵	
Mazhelong		heart	1223	1223	ɕen₅₅	4	ɕ e n ⁵⁵	
Dashi		heart	1223	1223	ɕen₅₅	4	ɕ e n ⁵⁵	
Zhoucheng		heart	1223	1223	ɕi₃₅	4	ɕ i ³⁵	
Jinxing		heart	1223	1223	ɕen₅₅	4	ɕ e n ⁵⁵	
Tuolo		heart	1223	1223	ɕen₅₅	4	ɕ e n ⁵⁵	
Enqi		heart	1223	1223	si₂₄	4	s i ²⁴	
Ega		heart	1223	1223	sɛ₅₅	4	s ɛ ⁵⁵	
Gongxing		heavy	1210	1210	ʣoŋ₂₂	204	dz o ŋ ²²	
Jinman		heavy	1210	1210	ʥõ₂₂	204	dʑ õ ²²	
Mazhelong		heavy	1210	1210	ʦõ₂₁	204	ts õ ²¹	
Dashi		heavy	1210	1210	t͡ʂõ₃₃	204	ʈʂ õ ³³	
Zhoucheng		heavy	1210	1210	ʦɤ₃₃	204	ts ɤ ³³	
Jinxing		heavy	1210	1210	ʦɤ̃₃₃	204	ts ɤ̃ ³³	
Tuolo		heavy	1210	1210	ʐɤŋ₃₃	204	ʐ ɤ ŋ ³³	
Enqi		heavy	1210	1210	d͡ʐo₂₂	204	ɖʐ o ²²	
Ega		heavy	1210	1210	ʥo₂₂	204	dʑ o ²²	
Gongxing		horn	1393	1393	qwa₂₄	5	q w a ²⁴	
Jinman		horn	1393	1393	qo₅₅	5	q o ⁵⁵	
Mazhelong		horn	1393	1393	koŋ₄₄	5	k o ŋ ⁴⁴	
Dashi		horn	1393	1393	ko₄₄	5	k o ⁴⁴	
Zhoucheng		horn	1393	1393	kɤ₄₄	5	k ɤ ⁴⁴	
Jinxing		horn	1393	1393	kɤ₄₄	5	k ɤ ⁴⁴	
Tuolo		horn	1393	1393	qo₄₂qa₂₁	6	q o ⁴² q a ²¹	
Enqi		horn	1393	1393	qo₅₅	5	q o ⁵⁵	
Ega		horn	1393	1393	qo₄₄	5	q o ⁴⁴	
Gongxing		kill	1417	1417	χa₂₄	8	χ a ²⁴	
Jinman		kill	1417	1417	ɕa₅₅	8	ɕ a ⁵⁵	
Mazhelong		kill	1417	1417	ɕa₄₄	8	ɕ a ⁴⁴	
Dashi		kill	1417	1417	ɕʰa₄₄	8	ɕʰ a ⁴⁴	
Zhoucheng		kill	1417	1417	ɕa₄₄	8	ɕ a ⁴⁴	
Jinxing		kill	1417	1417	ɕɑ₄₄	8	ɕ ɑ ⁴⁴	
Tuolo		kill	1417	1417	ɕɔ₄₂	8	ɕ ɔ ⁴²	
Enqi		kill	1417	1417	xa₅₅	8	x a ⁵⁵	
Ega		kill	1417	1417	ɕo₄₄	8	ɕ o ⁴⁴	
Gongxing		knee	1371	1371	qa₅₅ʦi₂₂qa₅₅qa₄₂	11	q a ⁵⁵ ts i ²² q a ⁵⁵ q a ⁴²	
Jinman		knee	1371	1371	ko₄₄ʦe₄₄	9	k o ⁴⁴ ts e ⁴⁴	
Mazhelong		knee	1371	1371	ko₄₄ʦɛ₄₄tǝɯ₂₁	12	k o ⁴⁴ ts ɛ ⁴⁴ t əu ²¹	
Dashi		knee	1371	1371	kʰwa₃₁tjow₃₁ʦe₄₄	14	kʰ w a ³¹ t j o w ³¹ ts e ⁴⁴	
Zhoucheng		knee	1371	1371	kʰwa₃₃te₅₅tɯ₂₁	12	kʰ w a ³³ t e ⁵⁵ t ɯ ²¹	
Jinxing		knee	1371	1371	kʰwɑ₃₁ʦɿ₃₃te₄₄kɔ₃₃	13	kʰ w ɑ ³¹ ts ɿ ³³ t e ⁴⁴ k ɔ ³³	
Tuolo		knee	1371	1371	qʰoŋ₅₅mo₄₂qɔ₄₂	15	qʰ o ŋ ⁵⁵ m o ⁴² q ɔ ⁴²	
Enqi		knee	1371	1371	qʰa₄₃ʦo₂₁qa₅₅	10	qʰ a ⁴³ ts o ²¹ q a ⁵⁵	
Ega		knee	1371	1371	qʰo₄₂ʦu₂₁qo₅₅	10	qʰ o ⁴² ts u ²¹ q o ⁵⁵	
Gongxing		know	1410	1410	t͡ʂi₄₂ʦʰwa₅₅	16	ʈʂ i ⁴² tsʰ w a ⁵⁵	
Jinman		know	1410	1410	sɿ₄₄	17	s ɿ ⁴⁴	
Mazhelong		know	1410	1410	sɯ₄₄	17	s ɯ ⁴⁴	
Dashi		know	1410	1410	se₃₃	17	s e ³³	
Zhoucheng		know	1410	1410	zɯ₄₄tɯ₄₄	18	z ɯ ⁴⁴ t ɯ ⁴⁴	
Jinxing		know	1410	1410	sen₃₃	17	s e n ³³	
Tuolo		know	1410	1410	t͡ʂɤ₅₅t͡ʂʰɤ₂₁	16	ʈʂ ɤ ⁵⁵ ʈʂʰ ɤ ²¹	
Enqi		know	1410	1410	swɛ₂₂	17	s w ɛ ²²	
Ega		know	1410	1410	si₄₄	17	s i ⁴⁴	
Gongxing		leaf	628	628	sɛ₂₄	19	s ɛ ²⁴	
Jinman		leaf	628	628	ʂɚ₅₅	19	ʂ ə˞ ⁵⁵	
Mazhelong		leaf	628	628	sɛ₄₄	19	s ɛ ⁴⁴	
Dashi		leaf	628	628	ʂʰe₄₄	19	ʂʰ e ⁴⁴	
Zhoucheng		leaf	628	628	se₄₄	19	s e ⁴⁴	
Jinxing		leaf	628	628	se₄₄	19	s e ⁴⁴	
Tuolo		leaf	628	628	djɯ₂₁mɯ₄₂ɕi₄₂	20	d j ɯ ²¹ m ɯ ⁴² ɕ i ⁴²	
Enqi		leaf	628	628	ɕɛ₅₅	19	ɕ ɛ ⁵⁵	
Ega		leaf	628	628	sɛ₄₄	19	s ɛ ⁴⁴	
Gongxing		lie	1411	1411	nen₁₂	21	n e n ¹²	
Jinman		lie	1411	1411	lo₂₁	22	l o ²¹	
Mazhelong		lie	1411	1411	mi₅₅	23	m i ⁵⁵	
Dashi		lie	1411	1411	t͡ʂʰɚ̃₃₃	24	ʈʂʰ ə̃˞ ³³	
Zhoucheng		lie	1411	1411	ʦʰɛ₃₃	24	tsʰ ɛ ³³	
Jinxing		lie	1411	1411	ʦʰan₃₃	24	tsʰ a n ³³	
Tuolo		lie	1411	1411	ʐa₄₂	25	ʐ a ⁴²	
Enqi		lie	1411	1411	to₂₄ʨi₂₂	26	t o ²⁴ tɕ i ²²	
Ega		lie	1411	1411	lo₂₁	22	l o ²¹	
Gongxing		liver	1224	1224	qaŋ₅₅	27	q a ŋ ⁵⁵	
Jinman		liver	1224	1224	qã₅₅	27	q ã ⁵⁵	
Mazhelong		liver	1224	1224	kaŋ₅₅	27	k a ŋ ⁵⁵	
Dashi		liver	1224	1224	kã₃₅	27	k ã ³⁵	
Zhoucheng		liver	1224	1224	ka₃₅	27	k a ³⁵	
Jinxing		liver	1224	1224	kɑ₅₅	27	k ɑ ⁵⁵	
Tuolo		liver	1224	1224	qɔŋ₅₅	27	q ɔ ŋ ⁵⁵	
Enqi		liver	1224	1224	qa₂₄	27	q a ²⁴	
Ega		liver	1224	1224	qo₅₅	27	q o ⁵⁵	
Gongxing		long	1203	1203	ʥow₁₂	28	dʑ o w ¹²	
Jinman		long	1203	1203	ʈõ₂₁	28	ʈ õ ²¹	
Mazhelong		long	1203	1203	ʦoŋ₂₁	28	ts o ŋ ²¹	
Dashi		long	1203	1203	t͡ʂõ₂₁	28	ʈʂ õ ²¹	
Zhoucheng		long	1203	1203	ʦow₂₁	28	ts o w ²¹	
Jinxing		long	1203	1203	ʦõ₂₁	28	ts õ ²¹	
Tuolo		long	1203	1203	dɤ₃₅	28	d ɤ ³⁵	
Enqi		long	1203	1203	tjo₂₁	28	t j o ²¹	
Ega		long	1203	1203	ʨu₂₁	28	tɕ u ²¹	
Gongxing		louse	1392	1392	ɕi₂₄	29	ɕ i ²⁴	
Jinman		louse	1392	1392	ɕi₅₅	29	ɕ i ⁵⁵	
Mazhelong		louse	1392	1392	ɕi₄₄	29	ɕ i ⁴⁴	
Dashi		louse	1392	1392	ɕi₃₃	29	ɕ i ³³	
Zhoucheng		louse	1392	1392	ɕe₄₄	29	ɕ e ⁴⁴	
Jinxing		louse	1392	1392	ɕi₄₄	29	ɕ i ⁴⁴	
Tuolo		louse	1392	1392	ɕi₄₂	29	ɕ i ⁴²	
Enqi		louse	1392	1392	ɕi₅₅	29	ɕ i ⁵⁵	
Ega		louse	1392	1392	ɕi₄₄	29	ɕ i ⁴⁴	
Gongxing		man	1554	1554	ʦi₂₂	30	ts i ²²	
Jinman		man	1554	1554	da₅₃xõ₅₅ʦi₂₂	32	d a ⁵³ x õ ⁵⁵ ts i ²²	
Mazhelong		man	1554	1554	ʦi₃₃	30	ts i ³³	
Dashi		man	1554	1554	ʦi₃₃	30	ts i ³³	
Zhoucheng		man	1554	1554	ʦi₄₄	30	ts i ⁴⁴	
Jinxing		man	1554	1554	ʦi₃₃	30	ts i ³³	
Tuolo		man	1554	1554	ɕa₅₅tʰjo₂₁po₅₅	34	ɕ a ⁵⁵ tʰ j o ²¹ p o ⁵⁵	
Enqi		man	1554	1554	da₄₃xo₂₄	31	d a ⁴³ x o ²⁴	
Ega		man	1554	1554	do₄₂xõ₅₅ʦi₂₂	32	d o ⁴² x õ ⁵⁵ ts i ²²	
Gongxing		many	1198	1198	ti₅₅	35	t i ⁵⁵	
Jinman		many	1198	1198	ti₅₅	35	t i ⁵⁵	
Mazhelong		many	1198	1198	ti₅₅	35	t i ⁵⁵	
Dashi		many	1198	1198	ʨi₃₅	35	tɕ i ³⁵	
Zhoucheng		many	1198	1198	ʨi₃₅	35	tɕ i ³⁵	
Jinxing		many	1198	1198	ʨi₅₅	35	tɕ i ⁵⁵	
Tuolo		many	1198	1198	ʨɯ₅₅	35	tɕ ɯ ⁵⁵	
Enqi		many	1198	1198	ti₂₄	35	t i ²⁴	
Ega		many	1198	1198	ti₅₅	35	t i ⁵⁵	
Gongxing		meat	634	634	ɢæ₁₂	36	ɢ æ ¹²	
Jinman		meat	634	634	qa₂₁	36	q a ²¹	
Mazhelong		meat	634	634	kɚ₂₁	36	k ə˞ ²¹	
Dashi		meat	634	634	kɚ₂₁	36	k ə˞ ²¹	
Zhoucheng		meat	634	634	kɛ₂₁	36	k ɛ ²¹	
Jinxing		meat	634	634	ka₂₁	36	k a ²¹	
Tuolo		meat	634	634	ʁa₃₅	36	ʁ a ³⁵	
Enqi		meat	634	634	qæ₂₁	36	q æ ²¹	
Ega		meat	634	634	qa₂₁	36	q a ²¹	
Gongxing		moon	1313	1313	ɲi₂₄waŋ₅₅	37	ɲ i ²⁴ w a ŋ ⁵⁵	
Jinman		moon	1313	1313	ɲo₅₅ŋõ₅₅	37	ɲ o ⁵⁵ ŋ õ ⁵⁵	
Mazhelong		moon	1313	1313	mjen₅₅ŋwa₄₄	37	m j e n ⁵⁵ ŋ w a ⁴⁴	
Dashi		moon	1313	1313	mi₅₅wã₄₄	37	m i ⁵⁵ w ã ⁴⁴	
Zhoucheng		moon	1313	1313	mi₃₅wa₄₄	37	m i ³⁵ w a ⁴⁴	
Jinxing		moon	1313	1313	mi₅₅wɑ̃₅₅	37	m i ⁵⁵ w ɑ̃ ⁵⁵	
Tuolo		moon	1313	1313	jen₅₅wo₄₂	37	j e n ⁵⁵ w o ⁴²	
Enqi		moon	1313	1313	mjɛ₂₄wa₅₅	37	m j ɛ ²⁴ w a ⁵⁵	
Ega		moon	1313	1313	ɲa₅₅ŋwa₄₄	37	ɲ a ⁵⁵ ŋ w a ⁴⁴	
Gongxing		mountain	639	639	swa₄₂	38	s w a ⁴²	
Jinman		mountain	639	639	ʂɚ̃₅₅	38	ʂ ə̃˞ ⁵⁵	
Mazhelong		mountain	639	639	sen₅₅	38	s e n ⁵⁵	
Dashi		mountain	639	639	ʂo₄₂	38	ʂ o ⁴²	
Zhoucheng		mountain	639	639	sɤ₅₃	38	s ɤ ⁵³	
Jinxing		mountain	639	639	sɤ̃₄₂	38	s ɤ̃ ⁴²	
Tuolo		mountain	639	639	ɕen₅₅	38	ɕ e n ⁵⁵	
Enqi		mountain	639	639	ɕo₄₃	38	ɕ o ⁴³	
Ega		mountain	639	639	sɛ₅₅	38	s ɛ ⁵⁵	
Gongxing		mouth	674	674	ʦu₂₂qwɛ₅₅	40	ts u ²² q w ɛ ⁵⁵	
Jinman		mouth	674	674	ʨu₂₂kwe₅₅	40	tɕ u ²² k w e ⁵⁵	
Mazhelong		mouth	674	674	ʦwi₃₃	42	ts w i ³³	
Dashi		mouth	674	674	ʦwi₃₃	39	ts w i ³³	
Zhoucheng		mouth	674	674	ʨy₃₃kɤ₃₃	40	tɕ y ³³ k ɤ ³³	
Jinxing		mouth	674	674	ʨyj₃₃kwe₅₅	40	tɕ y j ³³ k w e ⁵⁵	
Tuolo		mouth	674	674	ʨu₃₃qwa₅₅	40	tɕ u ³³ q w a ⁵⁵	
Enqi		mouth	674	674	ʨu₂₂qwa₂₄	40	tɕ u ²² q w a ²⁴	
Ega		mouth	674	674	ʨu₂₂kwa₅₅qo₄₂	41	tɕ u ²² k w a ⁵⁵ q o ⁴²	
Gongxing		name	1405	1405	ɲwɛ₅₅	43	ɲ w ɛ ⁵⁵	
Jinman		name	1405	1405	ɲo₅₅	43	ɲ o ⁵⁵	
Mazhelong		name	1405	1405	mjɚ₅₅	43	m j ə˞ ⁵⁵	
Dashi		name	1405	1405	mjɚ₃₅	43	m j ə˞ ³⁵	
Zhoucheng		name	1405	1405	mjɛ₃₅	43	m j ɛ ³⁵	
Jinxing		name	1405	1405	mjan₅₅	43	m j a n ⁵⁵	
Tuolo		name	1405	1405	ɲwa₅₅	43	ɲ w a ⁵⁵	
Enqi		name	1405	1405	mjæ₂₄	43	m j æ ²⁴	
Ega		name	1405	1405	ɲɥa₅₅	43	ɲ ɥ a ⁵⁵	
Gongxing		near	1942	1942	ʥen₂₂	205	dʑ e n ²²	
Jinman		near	1942	1942	ʦʰo₅₅	205	tsʰ o ⁵⁵	
Mazhelong		near	1942	1942	ʨen₃₃	205	tɕ e n ³³	
Dashi		near	1942	1942	ʨen₃₃	205	tɕ e n ³³	
Zhoucheng		near	1942	1942	ʨe₃₃	205	tɕ e ³³	
Jinxing		near	1942	1942	ʨen₃₃	205	tɕ e n ³³	
Tuolo		near	1942	1942	jen₃₃	206	j e n ³³	
Enqi		near	1942	1942	ʨi₂₂	205	tɕ i ²²	
Ega		near	1942	1942	ʦʰo₅₅	205	tsʰ o ⁵⁵	
Gongxing		neck	1333	1333	qoŋ₅₅noŋ₄₂	44	q o ŋ ⁵⁵ n o ŋ ⁴²	
Jinman		neck	1333	1333	qo₄₂te₃₃me₄₂	46	q o ⁴² t e ³³ m e ⁴²	
Mazhelong		neck	1333	1333	kɤ₄₂tɛ₅₅	45	k ɤ ⁴² t ɛ ⁵⁵	
Dashi		neck	1333	1333	mjɚ₄₂tʰõ₅₅	49	m j ə˞ ⁴² tʰ õ ⁵⁵	
Zhoucheng		neck	1333	1333	po₃₅ʦɿ₃₃ku₃₅	50	p o ³⁵ ts ɿ ³³ k u ³⁵	
Jinxing		neck	1333	1333	kɤ₄₂mi₄₂ʦɿ₃₃	48	k ɤ ⁴² m i ⁴² ts ɿ ³³	
Tuolo		neck	1333	1333	qoŋ₂₁mo₂₁	47	q o ŋ ²¹ m o ²¹	
Enqi		neck	1333	1333	qo₄₃tæ₅₅	45	q o ⁴³ t æ ⁵⁵	
Ega		neck	1333	1333	qo₄₂tɛ₄₄me₄₂	46	q o ⁴² t ɛ ⁴⁴ m e ⁴²	
Dashi		neck	1333	1333	ɚ₄₄mjɚ₄₂	51	ə˞ ⁴⁴ m j ə˞ ⁴²	
Gongxing		new	1231	1231	ɕen₅₅	52	ɕ e n ⁵⁵	
Jinman		new	1231	1231	sẽ₅₅	52	s ẽ ⁵⁵	
Mazhelong		new	1231	1231	ɕen₅₅	52	ɕ e n ⁵⁵	
Dashi		new	1231	1231	ɕʰen₅₅	52	ɕʰ e n ⁵⁵	
Zhoucheng		new	1231	1231	ɕi₃₅	52	ɕ i ³⁵	
Jinxing		new	1231	1231	ɕen₅₅	52	ɕ e n ⁵⁵	
Tuolo		new	1231	1231	ɕen₅₅	52	ɕ e n ⁵⁵	
Enqi		new	1231	1231	si₂₄	52	s i ²⁴	
Ega		new	1231	1231	sɛ₅₅	52	s ɛ ⁵⁵	
Gongxing		night	1233	1233	ja₅₅xɯ₄₂	53	j a ⁵⁵ x ɯ ⁴²	
Jinman		night	1233	1233	ɕa₅₅xɯ̃₄₂	54	ɕ a ⁵⁵ x ɯ̃ ⁴²	
Mazhelong		night	1233	1233	ɕɚ₅₅pʰo₅₅	55	ɕ ə˞ ⁵⁵ pʰ o ⁵⁵	
Dashi		night	1233	1233	pe₃₃kɚ₄₂	56	p e ³³ k ə˞ ⁴²	
Zhoucheng		night	1233	1233	pe₃₃kɛ₄₂	56	p e ³³ k ɛ ⁴²	
Jinxing		night	1233	1233	pẽ₅₅ka₄₂	56	p ẽ ⁵⁵ k a ⁴²	
Tuolo		night	1233	1233	pɛ₃₃ʨa₂₁	56	p ɛ ³³ tɕ a ²¹	
Enqi		night	1233	1233	ɕa₂₄xɯ₂₂	54	ɕ a ²⁴ x ɯ ²²	
Ega		night	1233	1233	ɲi₄₄u₂₂	60	ɲ i ⁴⁴ u ²²	
Tuolo		night	1233	1233	xa₄₂xɯ₂₁	54	x a ⁴² x ɯ ²¹	
Gongxing		nose	1221	1221	ty₂₁tjy₂₄	62	t y ²¹ t j y ²⁴	
Jinman		nose	1221	1221	qʰwe₄₂tjɯ₂₁	63	qʰ w e ⁴² t j ɯ ²¹	
Mazhelong		nose	1221	1221	pʰjen₄₂	61	pʰ j e n ⁴²	
Dashi		nose	1221	1221	wɤ₄₂tiǝ₂₁	65	w ɤ ⁴² t iə ²¹	
Zhoucheng		nose	1221	1221	pi₃₁fɤ₄₄ʦɿ₄₄	66	p i ³¹ f ɤ ⁴⁴ ts ɿ ⁴⁴	
Jinxing		nose	1221	1221	pjen₂₁	61	p j e n ²¹	
Tuolo		nose	1221	1221	vɚ₄₂djɯ₃₅	65	v ə˞ ⁴² d j ɯ ³⁵	
Enqi		nose	1221	1221	ʦo₂₁qʰo₂₂tjɯ₂₁	68	ts o ²¹ qʰ o ²² t j ɯ ²¹	
Ega		nose	1221	1221	kʰwɛ₄₂ʨyj₂₁	64	kʰ w ɛ ⁴² tɕ y j ²¹	
Gongxing		not	1240	1240	ɛ₅₅	69	ɛ ⁵⁵	
Jinman		not	1240	1240	a₄₂	70	a ⁴²	
Mazhelong		not	1240	1240	a₃₁mow₃₃	71	a ³¹ m o w ³³	
Dashi		not	1240	1240	ma₃₃xa₅₅	74	m a ³³ x a ⁵⁵	
Zhoucheng		not	1240	1240	mo₃₃	73	m o ³³	
Jinxing		not	1240	1240	ɣa₃₅	72	ɣ a ³⁵	
Tuolo		not	1240	1240	e₃₅	69	e ³⁵	
Enqi		not	1240	1240	a₄₃	70	a ⁴³	
Ega		not	1240	1240	a₄₂	70	a ⁴²	
Mazhelong		not	1240	1240	pu₂₁	75	p u ²¹	
Dashi		not	1240	1240	a₄₂ɣẽ₅₅	71	a ⁴² ɣ ẽ ⁵⁵	
Tuolo		not	1240	1240	a₂₁	70	a ²¹	
Gongxing		one	1493	1493	a₅₅	76	a ⁵⁵	
Jinman		one	1493	1493	a₄₂	76	a ⁴²	
Mazhelong		one	1493	1493	a₂₁	76	a ²¹	
Dashi		one	1493	1493	ji₄₄	77	j i ⁴⁴	
Zhoucheng		one	1493	1493	a₃₁	76	a ³¹	
Jinxing		one	1493	1493	a₄₂	76	a ⁴²	
Tuolo		one	1493	1493	a₂₁	76	a ²¹	
Enqi		one	1493	1493	ji₅₅	77	j i ⁵⁵	
Ega		one	1493	1493	a₄₂	76	a ⁴²	
Gongxing		one	1493	1493	ji₂₄	77	j i ²⁴	
Mazhelong		one	1493	1493	ji₄₂	77	j i ⁴²	
Zhoucheng		one	1493	1493	ji₄₄	77	j i ⁴⁴	
Jinxing		one	1493	1493	ji₄₄	77	j i ⁴⁴	
Tuolo		one	1493	1493	ji₄₂	77	j i ⁴²	
Enqi		one	1493	1493	a₄₃	76	a ⁴³	
Ega		one	1493	1493	ji₅₅	77	j i ⁵⁵	
Gongxing		person	683	683	ɲi₁₂	78	ɲ i ¹²	
Jinman		person	683	683	ɲi₂₁	78	ɲ i ²¹	
Mazhelong		person	683	683	ɲen₂₁	78	ɲ e n ²¹	
Dashi		person	683	683	jen₂₁	78	j e n ²¹	
Zhoucheng		person	683	683	ɲi₂₁	78	ɲ i ²¹	
Jinxing		person	683	683	jen₂₁	78	j e n ²¹	
Tuolo		person	683	683	jen₃₅	78	j e n ³⁵	
Enqi		person	683	683	ɲi₂₁qa₂₄	79	ɲ i ²¹ q a ²⁴	
Ega		person	683	683	ɲi₂₁	78	ɲ i ²¹	
Gongxing		rain	658	658	ʐi₂₂	80	ʐ i ²²	
Jinman		rain	658	658	ʐɚ₂₂wo₄₂	81	ʐ ə˞ ²² w o ⁴²	
Mazhelong		rain	658	658	ju₅₅	82	j u ⁵⁵	
Dashi		rain	658	658	wɤ₃₃	82	w ɤ ³³	
Zhoucheng		rain	658	658	ow₄₂ɤ₃₃ɕi₄₄	83	o w ⁴² ɤ ³³ ɕ i ⁴⁴	
Jinxing		rain	658	658	ɤ₃₃	82	ɤ ³³	
Tuolo		rain	658	658	ʐi₃₃	80	ʐ i ³³	
Enqi		rain	658	658	zi₂₂	80	z i ²²	
Ega		rain	658	658	zɛ₂₂u₄₂	81	z ɛ ²² u ⁴²	
Enqi		rain	658	658	u₂₁	82	u ²¹	
Gongxing		red	156	156	tʰæ₂₄	84	tʰ æ ²⁴	
Jinman		red	156	156	ʈʰa₅₅	84	ʈʰ a ⁵⁵	
Mazhelong		red	156	156	xoŋ₃₃	85	x o ŋ ³³	
Dashi		red	156	156	t͡ʂʰɚ₄₄	84	ʈʂʰ ə˞ ⁴⁴	
Zhoucheng		red	156	156	ʦʰɛ₄₄	84	tsʰ ɛ ⁴⁴	
Jinxing		red	156	156	ʦʰa₄₄	84	tsʰ a ⁴⁴	
Tuolo		red	156	156	tʰa₄₂	84	tʰ a ⁴²	
Enqi		red	156	156	tʰjæ₅₅	84	tʰ j æ ⁵⁵	
Ega		red	156	156	ʨʰa₄₄	84	tɕʰ a ⁴⁴	
Gongxing		road	667	667	tʰy₂₂	86	tʰ y ²²	
Jinman		road	667	667	ʈʰu₂₂	86	ʈʰ u ²²	
Mazhelong		road	667	667	tʰǝɯ₃₃	86	tʰ əu ³³	
Dashi		road	667	667	tʰu₃₃	86	tʰ u ³³	
Zhoucheng		road	667	667	tʰo₃₃	86	tʰ o ³³	
Jinxing		road	667	667	tʰu₃₃	86	tʰ u ³³	
Tuolo		road	667	667	tʰɤ₃₃	86	tʰ ɤ ³³	
Enqi		road	667	667	tʰiw₂₂	86	tʰ i w ²²	
Ega		road	667	667	ʨiw₂₂	86	tɕ i w ²²	
Gongxing		root	670	670	tɛ₂₄	87	t ɛ ²⁴	
Jinman		root	670	670	me₄₂	89	m e ⁴²	
Mazhelong		root	670	670	ʦo₃₃	87	ts o ³³	
Dashi		root	670	670	te₄₄	87	t e ⁴⁴	
Zhoucheng		root	670	670	mi₄₄	89	m i ⁴⁴	
Jinxing		root	670	670	te₄₄	87	t e ⁴⁴	
Tuolo		root	670	670	mɛ₂₁	89	m ɛ ²¹	
Enqi		root	670	670	tɛ₅₅	87	t ɛ ⁵⁵	
Ega		root	670	670	mɛ₄₂	89	m ɛ ⁴²	
Jinman		root	670	670	te₄₂	87	t e ⁴²	
Dashi		root	670	670	mi₄₄	89	m i ⁴⁴	
Enqi		root	670	670	mɛ₄₃	89	m ɛ ⁴³	
Ega		root	670	670	tɛ₄₂	87	t ɛ ⁴²	
Gongxing		round	1395	1395	wen₁₂	90	w e n ¹²	
Jinman		round	1395	1395	ŋwe₂₁	90	ŋ w e ²¹	
Mazhelong		round	1395	1395	ɣen₂₁	90	ɣ e n ²¹	
Dashi		round	1395	1395	wẽ₃₁	90	w ẽ ³¹	
Zhoucheng		round	1395	1395	we₂₁	90	w e ²¹	
Jinxing		round	1395	1395	wẽ₂₁	90	w ẽ ²¹	
Tuolo		round	1395	1395	wen₃₅	90	w e n ³⁵	
Enqi		round	1395	1395	ʁwɛ₂₁	90	ʁ w ɛ ²¹	
Ega		round	1395	1395	kʰwɛ₄₄	91	kʰ w ɛ ⁴⁴	
Gongxing		salt	1274	1274	ʨwen₅₅	207	tɕ w e n ⁵⁵	
Jinman		salt	1274	1274	ʦwẽ₅₅	207	ts w ẽ ⁵⁵	
Mazhelong		salt	1274	1274	ʦʰoŋ₂₁	207	tsʰ o ŋ ²¹	
Dashi		salt	1274	1274	pjẽ₃₅	207	p j ẽ ³⁵	
Zhoucheng		salt	1274	1274	pi₃₅	207	p i ³⁵	
Jinxing		salt	1274	1274	pjen₅₅	207	p j e n ⁵⁵	
Tuolo		salt	1274	1274	ʨwen₅₅	207	tɕ w e n ⁵⁵	
Enqi		salt	1274	1274	ʦwɛ₂₄	207	ts w ɛ ²⁴	
Ega		salt	1274	1274	ʦwɛ₅₅	207	ts w ɛ ⁵⁵	
