language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Kyōto		fire	221	221	hiː	183	h iː	
Hachijō		fire	221	221	hi	183	h i	
Shuri		fire	221	221	hwiː	183	h w iː	
Kōchi		fire	221	221	hi	183	h i	
Sado		fire	221	221	hi	183	h i	
Oki		fire	221	221	ɸi	183	ɸ i	
Kagoshima		fire	221	221	hi	183	h i	
Miyako		fish	227	227	izo	59	i z o	
Tōkyō		fish	227	227	sakana	58	s a k a n a	
Amami		fish	227	227	ʔʲu	59	ˀj u	
Kyōto		fish	227	227	sakana	58	s a k a n a	
Hachijō		fish	227	227	sakana	58	s a k a n a	
Shuri		fish	227	227	ʔiju	59	ʔ i j u	
Kōchi		fish	227	227	uo	59	uo	
Sado		fish	227	227	uo	59	uo	
Oki		fish	227	227	eo	59	e o	
Kagoshima		fish	227	227	iːo	59	iː o	
Miyako		five	493	493	iʦɨʦɨ	254	i ts ɨ ts ɨ	
Tōkyō		five	493	493	iʦuʦu	254	i ts u ts u	
Amami		five	493	493	ʔiʦɨʦɨ	254	ʔ i ts ɨ ts ɨ	
Kyōto		five	493	493	iʦuʦu	254	i ts u ts u	
Hachijō		five	493	493	iʦuʦu	254	i ts u ts u	
Shuri		five	493	493	ʔiɕiɕi	254	ʔ i ɕ i ɕ i	
Kōchi		five	493	493	itutu	254	i t u t u	
Sado		five	493	493	iʦuʦu	254	i ts u ts u	
Oki		five	493	493	eʦuʦu	254	e ts u ts u	
Kagoshima		five	493	493	iʦu	254	i ts u	
Miyako		flow	2003	2003	nagariɭ	267	n a g a r i ɭ	
Tōkyō		flow	2003	2003	naŋareru	267	n a ŋ a r e r u	
Amami		flow	2003	2003	nagareruri	267	n a g a r e r u r i	
Kyōto		flow	2003	2003	naŋareru	267	n a ŋ a r e r u	
Hachijō		flow	2003	2003	nagareru	267	n a g a r e r u	
Shuri		flow	2003	2003	nagarijuɴ	267	n a g a r i j u ɴ	
Kōchi		flow	2003	2003	nagareru	267	n a g a r e r u	
Sado		flow	2003	2003	nagareru	267	n a g a r e r u	
Oki		flow	2003	2003	nagareru	267	n a g a r e r u	
Kagoshima		flow	2003	2003	nagaru	267	n a g a r u	
Miyako		flower	239	239	pana	308	p a n a	
Tōkyō		flower	239	239	hana	308	h a n a	
Amami		flower	239	239	hana	308	h a n a	
Kyōto		flower	239	239	hana	308	h a n a	
Hachijō		flower	239	239	hana	308	h a n a	
Shuri		flower	239	239	hana	308	h a n a	
Kōchi		flower	239	239	hana	308	h a n a	
Sado		flower	239	239	hana	308	h a n a	
Oki		flower	239	239	hana	308	h a n a	
Kagoshima		flower	239	239	hana	308	h a n a	
Miyako		fly	1441	1441	mau	144	m au	
Tōkyō		fly	1441	1441	tobu	142	t o b u	
Amami		fly	1441	1441	θuburi	142	θ u b u r i	
Kyōto		fly	1441	1441	tobu	142	t o b u	
Hachijō		fly	1441	1441	maku	141	m a k u	
Shuri		fly	1441	1441	tubuɴ	142	t u b u ɴ	
Kōchi		fly	1441	1441	tobu	142	t o b u	
Sado		fly	1441	1441	tatːoru	143	t a tː o r u	
Oki		fly	1441	1441	tobu	142	t o b u	
Kagoshima		fly	1441	1441	toi	142	t oi	
Miyako		fog	249	249	ʦɨː	264	ts ɨː	
Tōkyō		fog	249	249	kiri	264	k i r i	
Amami		fog	249	249	kiri	264	k i r i	
Kyōto		fog	249	249	kiri	264	k i r i	
Hachijō		fog	249	249	kiri	264	k i r i	
Shuri		fog	249	249	ʨiri	264	tɕ i r i	
Kōchi		fog	249	249	kiri	264	k i r i	
Sado		fog	249	249	moja	265	m o j a	
Oki		fog	249	249	moja	265	m o j a	
Kagoshima		fog	249	249	kiːi	264	k iː i	
Miyako		foot	1301	1301	pɨsa	106	p ɨ s a	
Tōkyō		foot	1301	1301	asi	104	a s i	
Amami		foot	1301	1301	hagi	105	h a g i	
Kyōto		foot	1301	1301	asi	104	a s i	
Hachijō		foot	1301	1301	asi	104	a s i	
Shuri		foot	1301	1301	hwiɕa	106	h w i ɕ a	
Kōchi		foot	1301	1301	asi	104	a s i	
Sado		foot	1301	1301	asi	104	a s i	
Oki		foot	1301	1301	asi	104	a s i	
Kagoshima		foot	1301	1301	aɕ	104	a ɕ	
Miyako		four	1500	1500	juːʦɨ	253	j uː ts ɨ	
Tōkyō		four	1500	1500	joʦːu	253	j o tːs u	
Amami		four	1500	1500	juːʦɨ	253	j uː ts ɨ	
Kyōto		four	1500	1500	joʦːu	253	j o tːs u	
Hachijō		four	1500	1500	joʦːu	253	j o tːs u	
Shuri		four	1500	1500	juːɕi	253	j uː ɕ i	
Kōchi		four	1500	1500	jotːu	253	j o tː u	
Sado		four	1500	1500	joʦːu	253	j o tːs u	
Oki		four	1500	1500	joʦːu	253	j o tːs u	
Kagoshima		four	1500	1500	joi	253	j oi	
Tōkyō		freeze	1431	1431	koːru	343	k oː r u	
Kyōto		freeze	1431	1431	koːru	343	k oː r u	
Hachijō		freeze	1431	1431	koːru	343	k oː r u	
Kōchi		freeze	1431	1431	koːru	343	k oː r u	
Sado		freeze	1431	1431	koːru	343	k oː r u	
Oki		freeze	1431	1431	koːru	343	k oː r u	
Kagoshima		freeze	1431	1431	koː	343	k oː	
Miyako		fruit	1507	1507	naɭ	306	n a ɭ	
Tōkyō		fruit	1507	1507	mi	307	m i	
Amami		fruit	1507	1507	nari	306	n a r i	
Kyōto		fruit	1507	1507	miː	307	m iː	
Hachijō		fruit	1507	1507	mi	307	m i	
Shuri		fruit	1507	1507	nai	306	n ai	
Kōchi		fruit	1507	1507	mi	307	m i	
Sado		fruit	1507	1507	mi	307	m i	
Oki		fruit	1507	1507	mi	307	m i	
Kagoshima		fruit	1507	1507	miː	307	m iː	
Miyako		full	1429	1429	mti	206	m t i	
Tōkyō		full	1429	1429	ipːai	204	i pː ai	
Amami		full	1429	1429	zoɴbai	205	z o ɴ b ai	
Kyōto		full	1429	1429	ipːai	204	i pː ai	
Hachijō		full	1429	1429	ipːia	204	i pː ia	
Shuri		full	1429	1429	miː	206	m iː	
Kōchi		full	1429	1429	ipːai	204	i pː ai	
Sado		full	1429	1429	ipːai	204	i pː ai	
Oki		full	1429	1429	epːeː	204	e pː eː	
Kagoshima		full	1429	1429	pːe	204	pː e	
Tōkyō		fur	580	580	keŋawa	298	k e ŋ a w a	
Amami		fur	580	580	xɨɴxo	298	x ɨ ɴ x o	
Kyōto		fur	580	580	keŋawa	298	k e ŋ a w a	
Hachijō		fur	580	580	kegua	298	k e g ua	
Shuri		fur	580	580	kaː	299	k aː	
Kōchi		fur	580	580	kegawa	298	k e g a w a	
Sado		fur	580	580	kegawa	298	k e g a w a	
Oki		fur	580	580	keŋawa	298	k e ŋ a w a	
Kagoshima		fur	580	580	kegaiwa	298	k e g ai w a	
Miyako		give	1447	1447	fiːɭ	160	f iː ɭ	
Tōkyō		give	1447	1447	aŋeru	158	a ŋ e r u	
Amami		give	1447	1447	kurɨruri	160	k u r ɨ r u r i	
Kyōto		give	1447	1447	aŋeru	158	a ŋ e r u	
Hachijō		give	1447	1447	muaseru	157	m ua s e r u	
Shuri		give	1447	1447	kwiːjuɴ	160	k w iː j u ɴ	
Kōchi		give	1447	1447	jaru	159	j a r u	
Sado		give	1447	1447	jaru	159	j a r u	
Oki		give	1447	1447	jaru	159	j a r u	
Kagoshima		give	1447	1447	kuiru	160	k ui r u	
Miyako		good	1035	1035	ʣautuː	214	dz au t uː	
Tōkyō		good	1035	1035	iː	211	iː	
Amami		good	1035	1035	iʨːari	212	i tːɕ a r i	
Kyōto		good	1035	1035	eː	211	eː	
Hachijō		good	1035	1035	jokːja	215	j o kː j a	
Shuri		good	1035	1035	jutaɕaɴ	213	j u t a ɕ a ɴ	
Kōchi		good	1035	1035	eː	211	eː	
Sado		good	1035	1035	eː	211	eː	
Oki		good	1035	1035	eː	211	eː	
Kagoshima		good	1035	1035	joka	215	j o k a	
Miyako		grass	606	606	fusa	309	f u s a	
Tōkyō		grass	606	606	kusa	309	k u s a	
Amami		grass	606	606	kusa	309	k u s a	
Kyōto		grass	606	606	kusa	309	k u s a	
Hachijō		grass	606	606	kusa	309	k u s a	
Shuri		grass	606	606	kusa	309	k u s a	
Kōchi		grass	606	606	kusa	309	k u s a	
Sado		grass	606	606	kusa	309	k u s a	
Oki		grass	606	606	kusa	309	k u s a	
Kagoshima		grass	606	606	kusa	309	k u s a	
Miyako		grease (fat)	323	323	aɣva	78	a ɣʷ a	
Tōkyō		grease (fat)	323	323	aburami	78	a b u r a m i	
Amami		grease (fat)	323	323	sirumi	79	s i r u m i	
Kyōto		grease (fat)	323	323	abura	78	a b u r a	
Hachijō		grease (fat)	323	323	aburaniku	78	a b u r a n i k u	
Shuri		grease (fat)	323	323	ʔaɴdaʥisi	77	ʔ a ɴ d a dʑ i s i	
Kōchi		grease (fat)	323	323	abura	78	a b u r a	
Sado		grease (fat)	323	323	aburaniku	78	a b u r a n i k u	
Oki		grease (fat)	323	323	abura	78	a b u r a	
Kagoshima		grease (fat)	323	323	aburami	78	a b u r a m i	
Miyako		green	1425	1425	au	192	au	
Tōkyō		green	1425	1425	a.oi	192	a oi	
Amami		green	1425	1425	ʔoːsari	191	ʔ oː s a r i	
Kyōto		green	1425	1425	a.oi	192	a oi	
Hachijō		green	1425	1425	a.okʲa	192	a o kʲ a	
Shuri		green	1425	1425	ʔoːsaɴ	191	ʔ oː s a ɴ	
Kōchi		green	1425	1425	a.oi	192	a oi	
Sado		green	1425	1425	a.oi	192	a oi	
Oki		green	1425	1425	aweː	192	a w eː	
Kagoshima		green	1425	1425	a.o	192	a o	
Tōkyō		guts	1334	1334	harawata	303	h a r a w a t a	
Amami		guts	1334	1334	waθa	303	w a θ a	
Kyōto		guts	1334	1334	harawata	303	h a r a w a t a	
Hachijō		guts	1334	1334	haruta	303	h a r u t a	
Shuri		guts	1334	1334	watamiːmuɴ	302	w a t a m iː m u ɴ	
Kōchi		guts	1334	1334	harawata	303	h a r a w a t a	
Sado		guts	1334	1334	harawata	303	h a r a w a t a	
Oki		guts	1334	1334	harawata	303	h a r a w a t a	
Kagoshima		guts	1334	1334	zuzuwata	303	z u z u w a t a	
Miyako		hair	1040	1040	p͡sɨgi	88	ps ɨ g i	
Tōkyō		hair	1040	1040	ke	89	k e	
Amami		hair	1040	1040	higi	88	h i g i	
Kyōto		hair	1040	1040	keː	89	k eː	
Hachijō		hair	1040	1040	kiː	89	k iː	
Shuri		hair	1040	1040	kiː	89	k iː	
Kōchi		hair	1040	1040	ke	89	k e	
Sado		hair	1040	1040	ke	89	k e	
Oki		hair	1040	1040	ke	89	k e	
Kagoshima		hair	1040	1040	kei	89	k ei	
Hachijō		hair	1040	1040	kebuɕo	89	k e b u ɕ o	
Miyako		hand	1277	1277	tiː	110	t iː	
Tōkyō		hand	1277	1277	te	110	t e	
Amami		hand	1277	1277	θɨ	110	θ ɨ	
Kyōto		hand	1277	1277	teː	110	t eː	
Hachijō		hand	1277	1277	te	110	t e	
Shuri		hand	1277	1277	tiː	110	t iː	
Kōchi		hand	1277	1277	te	110	t e	
Sado		hand	1277	1277	te	110	t e	
Oki		hand	1277	1277	te	110	t e	
Kagoshima		hand	1277	1277	te	110	t e	
Miyako		he	1211	1211	kanup͡sɨtu	231	k a n u ps ɨ t u	
Tōkyō		he	1211	1211	anohito	230	a n o h i t o	
Amami		he	1211	1211	ʔaɴʨu	230	ʔ a ɴ tɕ u	
Kyōto		he	1211	1211	anohito	230	a n o h i t o	
Hachijō		he	1211	1211	ora	229	o r a	
Shuri		he	1211	1211	ʔanuʦːu	230	ʔ a n u tːs u	
Kōchi		he	1211	1211	anohito	230	a n o h i t o	
Sado		he	1211	1211	anohito	230	a n o h i t o	
Oki		he	1211	1211	are	230	a r e	
Kagoshima		he	1211	1211	aiː	230	a iː	
Miyako		head	1256	1256	kanamaɭ	94	k a n a m a ɭ	
Tōkyō		head	1256	1256	atama	91	a t a m a	
Amami		head	1256	1256	xamaʨi	93	x a m a tɕ i	
Kyōto		head	1256	1256	atama	91	a t a m a	
Hachijō		head	1256	1256	ʦuburi	90	ts u b u r i	
Shuri		head	1256	1256	ɕiburu	90	ɕ i b u r u	
Kōchi		head	1256	1256	atama	91	a t a m a	
Sado		head	1256	1256	atama	91	a t a m a	
Oki		head	1256	1256	atama	91	a t a m a	
Kagoshima		head	1256	1256	biɴta	92	b i ɴ t a	
Miyako		hear	1408	1408	ʦɨfu	132	ts ɨ f u	
Tōkyō		hear	1408	1408	kiku	132	k i k u	
Amami		hear	1408	1408	kikʲuri	132	k i kʲ u r i	
Kyōto		hear	1408	1408	kiku	132	k i k u	
Hachijō		hear	1408	1408	kiku	132	k i k u	
Shuri		hear	1408	1408	ʨiʦuɴ	132	tɕ i ts u ɴ	
Kōchi		hear	1408	1408	kiku	132	k i k u	
Sado		hear	1408	1408	kiku	132	k i k u	
Oki		hear	1408	1408	kiku	132	k i k u	
Kagoshima		hear	1408	1408	kiː	132	k iː	
Tōkyō		heart	1223	1223	siɴzoː	118	s i ɴ z oː	
Amami		heart	1223	1223	siɴdo	118	s i ɴ d o	
Kyōto		heart	1223	1223	siɴzoː	118	s i ɴ z oː	
Hachijō		heart	1223	1223	siɴzoː	118	s i ɴ z oː	
Shuri		heart	1223	1223	ʨimu	117	tɕ i m u	
Kōchi		heart	1223	1223	kimo	117	k i m o	
Sado		heart	1223	1223	siɴzoː	118	s i ɴ z oː	
Oki		heart	1223	1223	siɴzoː	118	s i ɴ z oː	
Kagoshima		heart	1223	1223	siɴizoː	118	s i ɴ i z oː	
Miyako		heavy	1210	1210	ivu	361	i v u	
Tōkyō		heavy	1210	1210	omoi	361	o m oi	
Amami		heavy	1210	1210	ʔubusari	361	ʔ u b u s a r i	
Kyōto		heavy	1210	1210	omotai	361	o m o t ai	
Hachijō		heavy	1210	1210	omokʲa	361	o m o kʲ a	
Shuri		heavy	1210	1210	ʔɴbusaɴ	361	ʔ ɴ b u s a ɴ	
Kōchi		heavy	1210	1210	omotai	361	o m o t ai	
Sado		heavy	1210	1210	omoi	361	o m oi	
Oki		heavy	1210	1210	omeː	361	o m eː	
Kagoshima		heavy	1210	1210	oimi	361	oi m i	
Miyako		here	136	136	koman	244	k o m a n	
Tōkyō		here	136	136	koko	245	k o k o	
Amami		here	136	136	xuma	244	x u m a	
Kyōto		here	136	136	koko	245	k o k o	
Hachijō		here	136	136	koko	245	k o k o	
Shuri		here	136	136	kuma	244	k u m a	
Kōchi		here	136	136	koko	245	k o k o	
Sado		here	136	136	koko	245	k o k o	
Oki		here	136	136	koko	245	k o k o	
Kagoshima		here	136	136	koko	245	k o k o	
Miyako		hit	1433	1433	uʦɨ	411	u ts ɨ	
Tōkyō		hit	1433	1433	naŋuru	406	n a ŋ u r u	
Amami		hit	1433	1433	ʔuθuri	410	ʔ u θ u r i	
Kyōto		hit	1433	1433	doʦuku	407	d o ts u k u	
Hachijō		hit	1433	1433	naguru	406	n a g u r u	
Shuri		hit	1433	1433	ʔuʦuɴ	410	ʔ u ts u ɴ	
Kōchi		hit	1433	1433	tataku	408	t a t a k u	
Sado		hit	1433	1433	naguru	406	n a g u r u	
Oki		hit	1433	1433	dojasu	409	d o j a s u	
Kagoshima		hit	1433	1433	utːaku	410	u tː a k u	
Miyako		hold	1448	1448	muʦɨ	444	m u ts ɨ	
Tōkyō		hold	1448	1448	moʦu	444	m o ts u	
Amami		hold	1448	1448	muθuri	444	m u θ u r i	
Kyōto		hold	1448	1448	moʦu	444	m o ts u	
Hachijō		hold	1448	1448	sageru	443	s a g e r u	
Shuri		hold	1448	1448	muʦuɴ	444	m u ts u ɴ	
Kōchi		hold	1448	1448	sageru	443	s a g e r u	
Sado		hold	1448	1448	moʦu	444	m o ts u	
Oki		hold	1448	1448	moʦu	444	m o ts u	
Kagoshima		hold	1448	1448	mo	445	m o	
Miyako		horn	1393	1393	ʦɨnu	83	ts ɨ n u	
Tōkyō		horn	1393	1393	ʦuno	83	ts u n o	
Amami		horn	1393	1393	ʦɨno	83	ts ɨ n o	
Kyōto		horn	1393	1393	ʦuno	83	ts u n o	
Hachijō		horn	1393	1393	ʦuno	83	ts u n o	
Shuri		horn	1393	1393	ɕinu	83	ɕ i n u	
Kōchi		horn	1393	1393	tuno	83	t u n o	
Sado		horn	1393	1393	ʦuno	83	ts u n o	
Oki		horn	1393	1393	ʦuno	83	ts u n o	
Kagoshima		horn	1393	1393	ʦuno	83	ts u n o	
Miyako		hot (warm)	2272	2272	aʦɨ	199	a ts ɨ	
Tōkyō		hot (warm)	2272	2272	aʦui	199	a ts ui	
Amami		hot (warm)	2272	2272	ʔaʦɨsari	199	ʔ a ts ɨ s a r i	
Kyōto		hot (warm)	2272	2272	aʦui	199	a ts ui	
Hachijō		hot (warm)	2272	2272	hotoːtːe	198	h o t oː tː e	
Shuri		hot (warm)	2272	2272	ʔaɕisaɴ	199	ʔ a ɕ i s a ɴ	
Kōchi		hot (warm)	2272	2272	atui	199	a t ui	
Sado		hot (warm)	2272	2272	aʦui	199	a ts ui	
Oki		hot (warm)	2272	2272	nokiː	200	n o k iː	
Kagoshima		hot (warm)	2272	2272	aʨi	199	a tɕ i	
Miyako		how	1239	1239	nau	236	n au	
Tōkyō		how	1239	1239	doː	238	d oː	
Amami		how	1239	1239	xjasi	235	x j a s i	
Kyōto		how	1239	1239	doː	238	d oː	
Hachijō		how	1239	1239	zuguan	237	z u g ua n	
Shuri		how	1239	1239	ʦaː	235	ts aː	
Kōchi		how	1239	1239	doː	238	d oː	
Sado		how	1239	1239	dogaini	238	d o g ai n i	
Oki		how	1239	1239	doŋe	238	d o ŋ e	
Kagoshima		how	1239	1239	ikeɴ	235	i k e ɴ	
Miyako		husband	1200	1200	butu	331	b u t u	
Tōkyō		husband	1200	1200	ɕuʥiɴ	330	ɕ u dʑ i ɴ	
Amami		husband	1200	1200	uθu	331	u θ u	
Kyōto		husband	1200	1200	ɕuʥiɴ	330	ɕ u dʑ i ɴ	
Hachijō		husband	1200	1200	ʨieɕu	329	tɕ ie ɕ u	
Shuri		husband	1200	1200	utu	331	u t u	
Kōchi		husband	1200	1200	ɕuʥiɴ	330	ɕ u dʑ i ɴ	
Sado		husband	1200	1200	otːo	331	o tː o	
Oki		husband	1200	1200	otoko	332	o t o k o	
Kagoshima		husband	1200	1200	jado	333	j a d o	
Tōkyō		ice	617	617	koːri	341	k oː r i	
Kyōto		ice	617	617	koːri	341	k oː r i	
Hachijō		ice	617	617	koːri	341	k oː r i	
Kōchi		ice	617	617	koːri	341	k oː r i	
Sado		ice	617	617	koːri	341	k oː r i	
Oki		ice	617	617	koːri	341	k oː r i	
Kagoshima		ice	617	617	koːi	341	k oː i	
Miyako		if	1459	1459	musɨ	314	m u s ɨ	
Tōkyō		if	1459	1459	mosi	314	m o s i	
Amami		if	1459	1459	jaθaʨiʨi	316	j a θ a tɕ i tɕ i	
Kyōto		if	1459	1459	mosi	314	m o s i	
Hachijō		if	1459	1459	mosi	314	m o s i	
Shuri		if	1459	1459	musi	314	m u s i	
Kōchi		if	1459	1459	hjotːo	315	h j o tː o	
Sado		if	1459	1459	mosi	314	m o s i	
Oki		if	1459	1459	mosi	314	m o s i	
Kagoshima		if	1459	1459	moɕika	314	m o ɕ i k a	
Miyako		in	1460	1460	n	311	n	
Tōkyō		in	1460	1460	ni	311	n i	
Amami		in	1460	1460	naɴ	311	n a ɴ	
Kyōto		in	1460	1460	ni	311	n i	
Hachijō		in	1460	1460	ni	311	n i	
Shuri		in	1460	1460	nakai	311	n a k ai	
Kōchi		in	1460	1460	ni	311	n i	
Sado		in	1460	1460	ni	311	n i	
Oki		in	1460	1460	ni	311	n i	
Kagoshima		in	1460	1460	i	311	i	
Miyako		kill	1417	1417	kurusɨ	139	k u r u s ɨ	
Tōkyō		kill	1417	1417	korosu	139	k o r o s u	
Amami		kill	1417	1417	xusːuri	139	x u sː u r i	
Kyōto		kill	1417	1417	korosu	139	k o r o s u	
Hachijō		kill	1417	1417	korosu	139	k o r o s u	
Shuri		kill	1417	1417	kuruɕuɴ	139	k u r u ɕ u ɴ	
Kōchi		kill	1417	1417	korosu	139	k o r o s u	
Sado		kill	1417	1417	korosu	139	k o r o s u	
Oki		kill	1417	1417	korosu	139	k o r o s u	
Kagoshima		kill	1417	1417	ukːoros	139	u kː o r o s	
Miyako		knee	1371	1371	ʦɨgusɨ	109	ts ɨ g u s ɨ	
Tōkyō		knee	1371	1371	hiza	107	h i z a	
Amami		knee	1371	1371	ʦɨbusi	109	ts ɨ b u s i	
Kyōto		knee	1371	1371	hiza	107	h i z a	
Hachijō		knee	1371	1371	hiʥakabura	107	h i dʑ a k a b u r a	
Shuri		knee	1371	1371	ʨiɴsi	109	tɕ i ɴ s i	
Kōchi		knee	1371	1371	sune	108	s u n e	
Sado		knee	1371	1371	hiza	107	h i z a	
Miyako		know	1410	1410	sɨː	134	s ɨː	
Tōkyō		know	1410	1410	sitːeru	134	s i tː e r u	
Amami		know	1410	1410	siʨuri	134	s i tɕ u r i	
Kyōto		know	1410	1410	sitːeru	134	s i tː e r u	
Hachijō		know	1410	1410	obietara	133	o b ie t a r a	
Shuri		know	1410	1410	siʦːoːɴ	134	s i tːs oː ɴ	
Kōchi		know	1410	1410	sitːjuː	134	s i tː j uː	
Sado		know	1410	1410	sitːoru	134	s i tː o r u	
Oki		know	1410	1410	siʨːoru	134	s i tːɕ o r u	
Kagoshima		know	1410	1410	siːːʨo	134	s iːː tɕ o	
Tōkyō		lake	624	624	mizuːmi	270	m i z uː m i	
Amami		lake	624	624	ʔixi	269	ʔ i x i	
Kyōto		lake	624	624	mizuːmi	270	m i z uː m i	
Hachijō		lake	624	624	ike	269	i k e	
Shuri		lake	624	624	ʔuhugumui	271	ʔ u h u g u m ui	
Kōchi		lake	624	624	ike	269	i k e	
Sado		lake	624	624	ike	269	i k e	
Oki		lake	624	624	eke	269	e k e	
Kagoshima		lake	624	624	mizuiuɴ	270	m i z ui u ɴ	
Miyako		leaf	628	628	paː	67	p aː	
Tōkyō		leaf	628	628	hapːa	67	h a pː a	
Amami		leaf	628	628	hwa	67	h w a	
Kyōto		leaf	628	628	haː	67	h aː	
Hachijō		leaf	628	628	ha	67	h a	
Shuri		leaf	628	628	hwaː	67	h w aː	
Kōchi		leaf	628	628	ha	67	h a	
Sado		leaf	628	628	ha	67	h a	
Oki		leaf	628	628	ɸa	67	ɸ a	
Kagoshima		leaf	628	628	hai	67	h ai	
Miyako		left	244	244	pɨdaɭ	394	p ɨ d a ɭ	
Tōkyō		left	244	244	hidari	394	h i d a r i	
Amami		left	244	244	hiʥari	394	h i dʑ a r i	
Kyōto		left	244	244	hidari	394	h i d a r i	
Hachijō		left	244	244	hidari	394	h i d a r i	
Shuri		left	244	244	hwizai	394	h w i z ai	
Kōchi		left	244	244	hidari	394	h i d a r i	
Sado		left	244	244	hidari	394	h i d a r i	
Oki		left	244	244	ɸudari	394	ɸ u d a r i	
Kagoshima		left	244	244	hidai	394	h i d ai	
Miyako		leg	1297	1297	karapaʣɨ	287	k a r a p a dz ɨ	
Tōkyō		leg	1297	1297	asi	288	a s i	
Amami		leg	1297	1297	hagi	287	h a g i	
Kyōto		leg	1297	1297	asi	288	a s i	
Hachijō		leg	1297	1297	hagi	287	h a g i	
Shuri		leg	1297	1297	hwiɕa	286	h w i ɕ a	
Kōchi		leg	1297	1297	asi	288	a s i	
Sado		leg	1297	1297	mukoːzune	286	m u k oː z u n e	
Oki		leg	1297	1297	asi	288	a s i	
Kagoshima		leg	1297	1297	aɕ	288	a ɕ	
Miyako		lie	1411	1411	jukutaːɭ	152	j u k u t aː ɭ	
Tōkyō		lie	1411	1411	neteru	150	n e t e r u	
Amami		lie	1411	1411	nɨhuθuri	151	n ɨ h u θ u r i	
Kyōto		lie	1411	1411	neteru	150	n e t e r u	
Hachijō		lie	1411	1411	nete	150	n e t e	
Shuri		lie	1411	1411	niɴtoːɴ	151	n i ɴ t oː ɴ	
Kōchi		lie	1411	1411	nejuː	150	n e j uː	
Sado		lie	1411	1411	netoru	150	n e t o r u	
Oki		lie	1411	1411	neʨoːru	150	n e tɕ oː r u	
Kagoshima		lie	1411	1411	neiʨo	150	n ei tɕ o	
Miyako		lip	478	478	suba	297	s u b a	
Tōkyō		lip	478	478	kuʨibiru	296	k u tɕ i b i r u	
Amami		lip	478	478	ʔwɨːsɨba	297	ʔ w ɨː s ɨ b a	
Kyōto		lip	478	478	kuʨibiru	296	k u tɕ i b i r u	
Hachijō		lip	478	478	kuʨibiru	296	k u tɕ i b i r u	
Shuri		lip	478	478	ʃiba	297	ʃ i b a	
Kōchi		lip	478	478	kutibiro	296	k u t i b i r o	
Sado		lip	478	478	kuʨibera	296	k u tɕ i b e r a	
Oki		lip	478	478	kuʨibero	296	k u tɕ i b e r o	
Kagoshima		lip	478	478	suba	297	s u b a	
Amami		lip	478	478	ɕaːsɨba	297	ɕ aː s ɨ b a	
Miyako		liver	1224	1224	ʦɨmu	119	ts ɨ m u	
Tōkyō		liver	1224	1224	kimo	119	k i m o	
Amami		liver	1224	1224	kimo	119	k i m o	
Kyōto		liver	1224	1224	kimo	119	k i m o	
Hachijō		liver	1224	1224	kimo	119	k i m o	
Shuri		liver	1224	1224	ʨimu	119	tɕ i m u	
Kōchi		liver	1224	1224	kimo	119	k i m o	
Sado		liver	1224	1224	kimo	119	k i m o	
Kagoshima		liver	1224	1224	kimo	119	k i m o	
Miyako		long	1203	1203	naga	48	n a g a	
Tōkyō		long	1203	1203	naŋai	48	n a ŋ ai	
Amami		long	1203	1203	nagasari	48	n a g a s a r i	
Kyōto		long	1203	1203	naŋai	48	n a ŋ ai	
Hachijō		long	1203	1203	nagakʲa	48	n a g a kʲ a	
Shuri		long	1203	1203	nagasaɴ	48	n a g a s a ɴ	
Kōchi		long	1203	1203	nagai	48	n a g ai	
Sado		long	1203	1203	nagai	48	n a g ai	
Oki		long	1203	1203	naŋeː	48	n a ŋ eː	
Kagoshima		long	1203	1203	nage	48	n a g e	
Miyako		louse	1392	1392	sːam	63	sː a m	
Tōkyō		louse	1392	1392	sirami	63	s i r a m i	
Amami		louse	1392	1392	siraɴ	63	s i r a ɴ	
Kyōto		louse	1392	1392	sirami	63	s i r a m i	
Hachijō		louse	1392	1392	ɕaɴme	63	ɕ a ɴ m e	
Shuri		louse	1392	1392	siraɴ	63	s i r a ɴ	
Kōchi		louse	1392	1392	sirami	63	s i r a m i	
Sado		louse	1392	1392	sirami	63	s i r a m i	
Oki		louse	1392	1392	sirame	63	s i r a m e	
Kagoshima		louse	1392	1392	sitame	63	s i t a m e	
Miyako		man	1554	1554	bɨkidum	54	b ɨ k i d u m	
Tōkyō		man	1554	1554	otoko	53	o t o k o	
Amami		man	1554	1554	jeɴga	55	j e ɴ g a	
Kyōto		man	1554	1554	otoko	53	o t o k o	
Hachijō		man	1554	1554	onokogo	52	o n o k o g o	
Shuri		man	1554	1554	wikiga	54	w i k i g a	
Kōchi		man	1554	1554	otoko	53	o t o k o	
Sado		man	1554	1554	otoko	53	o t o k o	
Oki		man	1554	1554	otoko	53	o t o k o	
Kagoshima		man	1554	1554	otoko	53	o t o k o	
Miyako		many	1198	1198	ukaːʃa	34	u k aː ʃ a	
Tōkyō		many	1198	1198	takusaɴ	31	t a k u s a ɴ	
Amami		many	1198	1198	ɕogoɕaɴ	34	ɕ o g o ɕ a ɴ	
Kyōto		many	1198	1198	joːke	32	j oː k e	
Hachijō		many	1198	1198	sikːari	30	s i kː a r i	
Shuri		many	1198	1198	ʔuhoːku	29	ʔ u h oː k u	
Kōchi		many	1198	1198	joke	32	j o k e	
Sado		many	1198	1198	ikai	33	i k ai	
Oki		many	1198	1198	etːo	27	e tː o	
