language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Verkhne-Kalymsk Khanty		earth	1228	1228	meɣ	51	m e ɣ	
Vasjugan Khanty		earth	1228	1228	meɣ	51	m e ɣ	
Tremjugan Khanty		earth	1228	1228	meɣ	51	m e ɣ	
Jugan Khanty		earth	1228	1228	meɣ	51	m e ɣ	
Upper Demjanka Khanty		earth	1228	1228	meɣ	51	m e ɣ	
Konda Khanty		earth	1228	1228	meɣ	51	m e ɣ	
Nizjam Khanty		earth	1228	1228	miɣ	51	m i ɣ	
Sherkaly Khanty		earth	1228	1228	miɣ	51	m i ɣ	
Kazym Khanty		earth	1228	1228	muw	51	m u w	
Synja Khanty		earth	1228	1228	muw	51	m u w	
Obdorsk Khanty		earth	1228	1228	muːw	51	m uː w	
North Mansi		eat	1336	1336	teːɨɣ	52	t eː ɨ ɣ	
Middle Lozva Mansi		eat	1336	1336	tij	52	t i j	
Lower Lozva Mansi		eat	1336	1336	ti	52	t i	
Pelymka Mansi		eat	1336	1336	teːi	52	t eː i	
Konda Mansi		eat	1336	1336	təɨɣ	52	t əi ɣ	
Tavda Mansi		eat	1336	1336	tæjænt	52	t æ j æ n t	
Vakh Khanty		eat	1336	1336	liː	52	l iː	
Verkhne-Kalymsk Khanty		eat	1336	1336	jiː	52	j iː	
Vasjugan Khanty		eat	1336	1336	iː	52	iː	
Vartovskoje Khanty		eat	1336	1336	ɬiː	52	ɬ iː	
Likrisovskoje Khanty		eat	1336	1336	θiː	52	θ iː	
Malyj Jugan Khanty		eat	1336	1336	ɬiː	52	ɬ iː	
Tremjugan Khanty		eat	1336	1336	ɬiː	52	ɬ iː	
Jugan Khanty		eat	1336	1336	ɬiː	52	ɬ iː	
Upper Demjanka Khanty		eat	1336	1336	teː	52	t eː	
Konda Khanty		eat	1336	1336	teː	52	t eː	
Nizjam Khanty		eat	1336	1336	teː	52	t eː	
Sherkaly Khanty		eat	1336	1336	teː	52	t eː	
Kazym Khanty		eat	1336	1336	ɬɛː	52	ɬ ɛː	
Synja Khanty		eat	1336	1336	leː	52	l eː	
Obdorsk Khanty		eat	1336	1336	liː	52	l iː	
North Mansi		egg	744	744	muŋi	54	m u ŋ i	
Konda Mansi		egg	744	744	moŋ	54	m o ŋ	
Vakh Khanty		egg	744	744	mɔːk	55	m ɔː k	
Verkhne-Kalymsk Khanty		egg	744	744	moːk	55	m oː k	
Vartovskoje Khanty		egg	744	744	moːk	55	m oː k	
Likrisovskoje Khanty		egg	744	744	maːkʷ	55	m aː kʷ	
Malyj Jugan Khanty		egg	744	744	moːk	55	m oː k	
Tremjugan Khanty		egg	744	744	moːk	55	m oː k	
Jugan Khanty		egg	744	744	moːk	55	m oː k	
Upper Demjanka Khanty		egg	744	744	kæːrəmoːχ	55	k æː r ə m oː χ	
Konda Khanty		egg	744	744	kærəmoːχ	55	k æ r ə m oː χ	
Nizjam Khanty		egg	744	744	poʃəχ	56	p o ʃ ə χ	
Sherkaly Khanty		egg	744	744	poʃəχ	56	p o ʃ ə χ	
Kazym Khanty		egg	744	744	poʃəχ	56	p o ʃ ə χ	
Obdorsk Khanty		egg	744	744	pasəχ	56	p a s ə χ	
North Mansi		eye	1248	1248	sam	57	s a m	
Middle Lozva Mansi		eye	1248	1248	ʃæm	57	ʃ æ m	
Lower Lozva Mansi		eye	1248	1248	ʃæm	57	ʃ æ m	
Pelymka Mansi		eye	1248	1248	ʃæm	57	ʃ æ m	
Konda Mansi		eye	1248	1248	sæm	57	s æ m	
Tavda Mansi		eye	1248	1248	ʃəm	57	ʃ ə m	
Vakh Khanty		eye	1248	1248	seːm	57	s eː m	
Verkhne-Kalymsk Khanty		eye	1248	1248	seːm	57	s eː m	
Vasjugan Khanty		eye	1248	1248	seːm	57	s eː m	
Vartovskoje Khanty		eye	1248	1248	sæm	57	s æ m	
Tremjugan Khanty		eye	1248	1248	sæm	57	s æ m	
Jugan Khanty		eye	1248	1248	sæm	57	s æ m	
Upper Demjanka Khanty		eye	1248	1248	seːm	57	s eː m	
Konda Khanty		eye	1248	1248	seːm	57	s eː m	
Nizjam Khanty		eye	1248	1248	seːm	57	s eː m	
Sherkaly Khanty		eye	1248	1248	seːm	57	s eː m	
Kazym Khanty		eye	1248	1248	sɛːm	57	s ɛː m	
Synja Khanty		eye	1248	1248	seːm	57	s eː m	
Obdorsk Khanty		eye	1248	1248	seːm	57	s eː m	
North Mansi		far	1406	1406	χɔsæt	207	χ ɔ s æ t	
Middle Lozva Mansi		far	1406	1406	qɔsæt	207	q ɔ s æ t	
Pelymka Mansi		far	1406	1406	qʷɔʃæt	207	qʷ ɔ ʃ æ t	
Konda Mansi		far	1406	1406	qʷɔʃæt	207	qʷ ɔ ʃ æ t	
Tavda Mansi		far	1406	1406	qoʃot	207	q o ʃ o t	
Vakh Khanty		far	1406	1406	koːkkə	208	k oː kː ə	
Vasjugan Khanty		far	1406	1406	koːkkə	208	k oː kː ə	
Tremjugan Khanty		far	1406	1406	kokkə	208	k o kː ə	
Upper Demjanka Khanty		far	1406	1406	χowaː	208	χ o w aː	
Konda Khanty		far	1406	1406	χowaː	208	χ o w aː	
Nizjam Khanty		far	1406	1406	χuwaː	208	χ u w aː	
Kazym Khanty		far	1406	1406	χuwaː	208	χ u w aː	
Obdorsk Khanty		far	1406	1406	χowiː	208	χ o w iː	
North Mansi		fat	323	323	woːj	58	w oː j	
Middle Lozva Mansi		fat	323	323	wuoj	58	w uo j	
Pelymka Mansi		fat	323	323	wuoj	58	w uo j	
Konda Mansi		fat	323	323	wuoj	58	w uo j	
Tavda Mansi		fat	323	323	wɔːj	58	w ɔː j	
Vakh Khanty		fat	323	323	woːj	58	w oː j	
Verkhne-Kalymsk Khanty		fat	323	323	woːj	58	w oː j	
Vasjugan Khanty		fat	323	323	woːj	58	w oː j	
Vartovskoje Khanty		fat	323	323	woːj	58	w oː j	
Likrisovskoje Khanty		fat	323	323	woːj	58	w oː j	
Malyj Jugan Khanty		fat	323	323	woj	58	w o j	
Tremjugan Khanty		fat	323	323	woj	58	w o j	
Jugan Khanty		fat	323	323	woj	58	w o j	
Upper Demjanka Khanty		fat	323	323	uːj	58	uː j	
Konda Khanty		fat	323	323	yːj	58	yː j	
Nizjam Khanty		fat	323	323	saχsə	59	s a χ s ə	
Sherkaly Khanty		fat	323	323	saχsə	59	s a χ s ə	
Kazym Khanty		fat	323	323	woj	58	w o j	
Synja Khanty		fat	323	323	woj	58	w o j	
Obdorsk Khanty		fat	323	323	waj	58	w a j	
North Mansi		feather	1201	1201	pun	60	p u n	
Middle Lozva Mansi		feather	1201	1201	pun	60	p u n	
Lower Lozva Mansi		feather	1201	1201	pun	60	p u n	
Pelymka Mansi		feather	1201	1201	pun	60	p u n	
Konda Mansi		feather	1201	1201	pon	60	p o n	
Tavda Mansi		feather	1201	1201	pon	60	p o n	
Vakh Khanty		feather	1201	1201	puːn	60	p uː n	
Verkhne-Kalymsk Khanty		feather	1201	1201	puːn	60	p uː n	
Vasjugan Khanty		feather	1201	1201	puːn	60	p uː n	
Likrisovskoje Khanty		feather	1201	1201	puːn	60	p uː n	
Malyj Jugan Khanty		feather	1201	1201	puːn	60	p uː n	
Tremjugan Khanty		feather	1201	1201	puːn	60	p uː n	
Upper Demjanka Khanty		feather	1201	1201	pyːn	60	p yː n	
Konda Khanty		feather	1201	1201	pyːn	60	p yː n	
Nizjam Khanty		feather	1201	1201	pun	60	p u n	
Sherkaly Khanty		feather	1201	1201	pun	60	p u n	
Kazym Khanty		feather	1201	1201	pun	60	p u n	
Synja Khanty		feather	1201	1201	pun	60	p u n	
Obdorsk Khanty		feather	1201	1201	puːn	60	p uː n	
North Mansi		fire	221	221	uʎæ	61	u ʎ æ	
Middle Lozva Mansi		fire	221	221	toɔt	62	t o t	
Lower Lozva Mansi		fire	221	221	tɔːt	62	t ɔː t	
Pelymka Mansi		fire	221	221	oɔrəsʲ	63	o r ə sʲ	
Konda Mansi		fire	221	221	tɔut	62	t ɔu t	
Tavda Mansi		fire	221	221	tæut	62	t ɛu t	
Vakh Khanty		fire	221	221	tœɣət	62	t œ ɣ ə t	
Verkhne-Kalymsk Khanty		fire	221	221	tœɣət	62	t œ ɣ ə t	
Vasjugan Khanty		fire	221	221	tœɣət	62	t œ ɣ ə t	
Vartovskoje Khanty		fire	221	221	tœɣət	62	t œ ɣ ə t	
Likrisovskoje Khanty		fire	221	221	teɣʷət	62	t e ɣʷ ə t	
Malyj Jugan Khanty		fire	221	221	teɣʷət	62	t e ɣʷ ə t	
Tremjugan Khanty		fire	221	221	teɣʷət	62	t e ɣʷ ə t	
Jugan Khanty		fire	221	221	tewət	62	t e w ə t	
Upper Demjanka Khanty		fire	221	221	tyːt	62	t yː t	
Konda Khanty		fire	221	221	tyːt	62	t yː t	
Nizjam Khanty		fire	221	221	tut	62	t u t	
Sherkaly Khanty		fire	221	221	tut	62	t u t	
Kazym Khanty		fire	221	221	tut	62	t u t	
Synja Khanty		fire	221	221	tut	62	t u t	
Obdorsk Khanty		fire	221	221	tuːt	62	t uː t	
North Mansi		fish	227	227	χul	64	χ u l	
Middle Lozva Mansi		fish	227	227	qul	64	q u l	
Lower Lozva Mansi		fish	227	227	qul	64	q u l	
Pelymka Mansi		fish	227	227	qul	64	q u l	
Konda Mansi		fish	227	227	qul	64	q u l	
Tavda Mansi		fish	227	227	qol	64	q o l	
Vakh Khanty		fish	227	227	kuːl	64	k uː l	
Verkhne-Kalymsk Khanty		fish	227	227	kuːl	64	k uː l	
Vasjugan Khanty		fish	227	227	kuːl	64	k uː l	
Vartovskoje Khanty		fish	227	227	kuːɬ	64	k uː ɬ	
Likrisovskoje Khanty		fish	227	227	kuːθ	64	k uː θ	
Malyj Jugan Khanty		fish	227	227	kuːɬ	64	k uː ɬ	
Tremjugan Khanty		fish	227	227	kuːɬ	64	k uː ɬ	
Jugan Khanty		fish	227	227	kuːɬ	64	k uː ɬ	
Upper Demjanka Khanty		fish	227	227	χuːtj	64	χ uː t j	
Konda Khanty		fish	227	227	χuːtj	64	χ uː t j	
Nizjam Khanty		fish	227	227	χut	64	χ u t	
Sherkaly Khanty		fish	227	227	χut	64	χ u t	
Kazym Khanty		fish	227	227	χuɬ	64	χ u ɬ	
Synja Khanty		fish	227	227	χul	64	χ u l	
Obdorsk Khanty		fish	227	227	χuːl	64	χ uː l	
North Mansi		fly	1441	1441	tɨːli	65	t ɨː l i	
Middle Lozva Mansi		fly	1441	1441	tɨːli	65	t ɨː l i	
Lower Lozva Mansi		fly	1441	1441	tiːli	65	t iː l i	
Pelymka Mansi		fly	1441	1441	təɨli	65	t əi l i	
Konda Mansi		fly	1441	1441	təɨli	65	t əi l i	
Tavda Mansi		fly	1441	1441	tæulænt	65	t ɛu l æ n t	
Vakh Khanty		fly	1441	1441	leɣəl	65	l e ɣ ə l	
Tremjugan Khanty		fly	1441	1441	ɬeɣəɬ	65	ɬ e ɣ ə ɬ	
Jugan Khanty		fly	1441	1441	ɬeɣəɬ	65	ɬ e ɣ ə ɬ	
Upper Demjanka Khanty		fly	1441	1441	teɣət	65	t e ɣ ə t	
Konda Khanty		fly	1441	1441	teɣət	65	t e ɣ ə t	
Sherkaly Khanty		fly	1441	1441	jaŋχ	66	j a ŋ χ	
Kazym Khanty		fly	1441	1441	jaŋ	66	j a ŋ	
Synja Khanty		fly	1441	1441	jaŋχ	66	j a ŋ χ	
North Mansi		foot	1301	1301	laɣɨl	68	l a ɣ ɨ l	
Middle Lozva Mansi		foot	1301	1301	ləl	68	l ə l	
Lower Lozva Mansi		foot	1301	1301	ləl	68	l ə l	
Pelymka Mansi		foot	1301	1301	ləl	68	l ə l	
Konda Mansi		foot	1301	1301	ləl	68	l ə l	
Tavda Mansi		foot	1301	1301	laəl	68	l a ə l	
Vakh Khanty		foot	1301	1301	kœr	67	k œ r	
Verkhne-Kalymsk Khanty		foot	1301	1301	kœr	67	k œ r	
Vasjugan Khanty		foot	1301	1301	kœr	67	k œ r	
Tremjugan Khanty		foot	1301	1301	kœr	67	k œ r	
Jugan Khanty		foot	1301	1301	kœr	67	k œ r	
Upper Demjanka Khanty		foot	1301	1301	kor	67	k o r	
Konda Khanty		foot	1301	1301	kor	67	k o r	
Nizjam Khanty		foot	1301	1301	kur	67	k u r	
Sherkaly Khanty		foot	1301	1301	kur	67	k u r	
Kazym Khanty		foot	1301	1301	kur	67	k u r	
Synja Khanty		foot	1301	1301	kur	67	k u r	
Obdorsk Khanty		foot	1301	1301	kuːr	67	k uː r	
North Mansi		full	1429	1429	taɣɨl	69	t a ɣ ɨ l	
Middle Lozva Mansi		full	1429	1429	taɨl	69	t a ɨ l	
Lower Lozva Mansi		full	1429	1429	taɨl	69	t a ɨ l	
Pelymka Mansi		full	1429	1429	tæɣɨl	69	t æ ɣ ɨ l	
Konda Mansi		full	1429	1429	taɣɨl	69	t a ɣ ɨ l	
Tavda Mansi		full	1429	1429	tæul	69	t ɛu l	
Vakh Khanty		full	1429	1429	teːlɣæːl	69	t eː l ɣ æː l	
Verkhne-Kalymsk Khanty		full	1429	1429	teːl	69	t eː l	
Vasjugan Khanty		full	1429	1429	teːl	69	t eː l	
Likrisovskoje Khanty		full	1429	1429	tæθ	69	t æ θ	
Malyj Jugan Khanty		full	1429	1429	tæɬ	69	t æ ɬ	
Tremjugan Khanty		full	1429	1429	tæɬ	69	t æ ɬ	
Jugan Khanty		full	1429	1429	tæɬəɬ	69	t æ ɬ ə ɬ	
Upper Demjanka Khanty		full	1429	1429	teːt	69	t eː t	
Konda Khanty		full	1429	1429	teːt	69	t eː t	
Nizjam Khanty		full	1429	1429	teːt	69	t eː t	
Sherkaly Khanty		full	1429	1429	teːt	69	t eː t	
Kazym Khanty		full	1429	1429	tɛːɬ	69	t ɛː ɬ	
Synja Khanty		full	1429	1429	teːl	69	t eː l	
Obdorsk Khanty		full	1429	1429	teːl	69	t eː l	
North Mansi		give	1447	1447	mɨːɣ	70	m ɨː ɣ	
Middle Lozva Mansi		give	1447	1447	mij	70	m i j	
Lower Lozva Mansi		give	1447	1447	miː	70	m iː	
Pelymka Mansi		give	1447	1447	mæji	70	m æ j i	
Konda Mansi		give	1447	1447	məɨɣ	70	m əi ɣ	
Tavda Mansi		give	1447	1447	mæjænt	70	m æ j æ n t	
Vakh Khanty		give	1447	1447	me	70	m e	
Vasjugan Khanty		give	1447	1447	me	70	m e	
Tremjugan Khanty		give	1447	1447	me	70	m e	
Jugan Khanty		give	1447	1447	me	70	m e	
Upper Demjanka Khanty		give	1447	1447	me	70	m e	
Konda Khanty		give	1447	1447	me	70	m e	
Nizjam Khanty		give	1447	1447	ma	70	m a	
Sherkaly Khanty		give	1447	1447	ma	70	m a	
Kazym Khanty		give	1447	1447	ma	70	m a	
Synja Khanty		give	1447	1447	ma	70	m a	
Obdorsk Khanty		give	1447	1447	mæ	70	m æ	
North Mansi		good	1035	1035	jɔməs	71	j ɔ m ə s	
Middle Lozva Mansi		good	1035	1035	jæməs	71	j æ m ə s	
Lower Lozva Mansi		good	1035	1035	jæməs	71	j æ m ə s	
Pelymka Mansi		good	1035	1035	jɔməs	71	j ɔ m ə s	
Konda Mansi		good	1035	1035	jɔməs	71	j ɔ m ə s	
Tavda Mansi		good	1035	1035	jumɔs	71	j u m ɔ s	
Vakh Khanty		good	1035	1035	jem	71	j e m	
Verkhne-Kalymsk Khanty		good	1035	1035	jem	71	j e m	
Vasjugan Khanty		good	1035	1035	jem	71	j e m	
Vartovskoje Khanty		good	1035	1035	jem	71	j e m	
Likrisovskoje Khanty		good	1035	1035	jem	71	j e m	
Malyj Jugan Khanty		good	1035	1035	jem	71	j e m	
Tremjugan Khanty		good	1035	1035	jem	71	j e m	
Jugan Khanty		good	1035	1035	jem	71	j e m	
Upper Demjanka Khanty		good	1035	1035	jem	71	j e m	
Konda Khanty		good	1035	1035	jem	71	j e m	
Nizjam Khanty		good	1035	1035	jam	71	j a m	
Sherkaly Khanty		good	1035	1035	jam	71	j a m	
Kazym Khanty		good	1035	1035	jam	71	j a m	
Synja Khanty		good	1035	1035	jam	71	j a m	
Obdorsk Khanty		good	1035	1035	jiːm	71	j iː m	
North Mansi		green	1425	1425	ɲaːrpum	72	ɲ aː r p u m	
Middle Lozva Mansi		green	1425	1425	ɲoɔrpum	72	ɲ o r p u m	
Pelymka Mansi		green	1425	1425	ɲɔːrpum	72	ɲ ɔː r p u m	
Konda Mansi		green	1425	1425	ɲoɔrpom	72	ɲ o r p o m	
Tavda Mansi		green	1425	1425	ɲærqɔr	72	ɲ æ r q ɔ r	
Tremjugan Khanty		green	1425	1425	wastə	73	w a s t ə	
Jugan Khanty		green	1425	1425	wastə	73	w a s t ə	
Upper Demjanka Khanty		green	1425	1425	wastə	73	w a s t ə	
Konda Khanty		green	1425	1425	wastə	73	w a s t ə	
Nizjam Khanty		green	1425	1425	wostə	73	w o s t ə	
Sherkaly Khanty		green	1425	1425	wostə	73	w o s t ə	
Kazym Khanty		green	1425	1425	wostiː	73	w o s t iː	
Synja Khanty		green	1425	1425	wostiː	73	w o s t iː	
Obdorsk Khanty		green	1425	1425	wastiː	73	w a s t iː	
North Mansi		hair	1040	1040	aːt	74	aː t	
Middle Lozva Mansi		hair	1040	1040	əːt	74	əː t	
Lower Lozva Mansi		hair	1040	1040	əːt	74	əː t	
Pelymka Mansi		hair	1040	1040	əːt	74	əː t	
Konda Mansi		hair	1040	1040	əːt	74	əː t	
Tavda Mansi		hair	1040	1040	æːt	74	æː t	
Vakh Khanty		hair	1040	1040	aːwət	74	aː w ə t	
Verkhne-Kalymsk Khanty		hair	1040	1040	aːwət	74	aː w ə t	
Vasjugan Khanty		hair	1040	1040	aːwət	74	aː w ə t	
Vartovskoje Khanty		hair	1040	1040	aːwət	74	aː w ə t	
Likrisovskoje Khanty		hair	1040	1040	oːpət	74	oː p ə t	
Malyj Jugan Khanty		hair	1040	1040	oːpət	74	oː p ə t	
Tremjugan Khanty		hair	1040	1040	oːpət	74	oː p ə t	
Jugan Khanty		hair	1040	1040	oːpət	74	oː p ə t	
Upper Demjanka Khanty		hair	1040	1040	uːpət	74	uː p ə t	
Konda Khanty		hair	1040	1040	uːpət	74	uː p ə t	
Nizjam Khanty		hair	1040	1040	uːpət	74	uː p ə t	
Sherkaly Khanty		hair	1040	1040	uːpət	74	uː p ə t	
Kazym Khanty		hair	1040	1040	ɵːpət	74	ɵː p ə t	
Synja Khanty		hair	1040	1040	uːpət	74	uː p ə t	
Obdorsk Khanty		hair	1040	1040	oːpət	74	oː p ə t	
North Mansi		hand	1277	1277	kaːt	75	k aː t	
Middle Lozva Mansi		hand	1277	1277	koɔt	75	k o t	
Lower Lozva Mansi		hand	1277	1277	kɔːt	75	k ɔː t	
Pelymka Mansi		hand	1277	1277	koɔt	75	k o t	
Konda Mansi		hand	1277	1277	koæt	75	k o æ t	
Tavda Mansi		hand	1277	1277	kæːt	75	k æː t	
Vakh Khanty		hand	1277	1277	kœːt	75	k œː t	
Verkhne-Kalymsk Khanty		hand	1277	1277	kœːt	75	k œː t	
Vasjugan Khanty		hand	1277	1277	kœːt	75	k œː t	
Vartovskoje Khanty		hand	1277	1277	kœt	75	k œ t	
Likrisovskoje Khanty		hand	1277	1277	kœt	75	k œ t	
Malyj Jugan Khanty		hand	1277	1277	kœt	75	k œ t	
Tremjugan Khanty		hand	1277	1277	kœt	75	k œ t	
Jugan Khanty		hand	1277	1277	kœt	75	k œ t	
Upper Demjanka Khanty		hand	1277	1277	keːt	75	k eː t	
Konda Khanty		hand	1277	1277	keːt	75	k eː t	
Nizjam Khanty		hand	1277	1277	jɔːʃ	76	j ɔː ʃ	
Sherkaly Khanty		hand	1277	1277	jɔːʃ	76	j ɔː ʃ	
Kazym Khanty		hand	1277	1277	jɔːʃ	76	j ɔː ʃ	
Synja Khanty		hand	1277	1277	jɔːʃ	76	j ɔː ʃ	
Obdorsk Khanty		hand	1277	1277	jaːs	76	j aː s	
North Mansi		head	1256	1256	puŋk	77	p u ŋ k	
Middle Lozva Mansi		head	1256	1256	pəŋk	77	p ə ŋ k	
Lower Lozva Mansi		head	1256	1256	pəŋk	77	p ə ŋ k	
Pelymka Mansi		head	1256	1256	pəŋk	77	p ə ŋ k	
Konda Mansi		head	1256	1256	pæŋk	77	p æ ŋ k	
Tavda Mansi		head	1256	1256	pəŋ	77	p ə ŋ	
Vakh Khanty		head	1256	1256	ɔːɣ	78	ɔː ɣ	
Verkhne-Kalymsk Khanty		head	1256	1256	oːɣ	78	oː ɣ	
Vasjugan Khanty		head	1256	1256	ɔːɣ	78	ɔː ɣ	
Vartovskoje Khanty		head	1256	1256	oːɣ	78	oː ɣ	
Malyj Jugan Khanty		head	1256	1256	oːɣʷ	78	oː ɣʷ	
Tremjugan Khanty		head	1256	1256	oːɣʷ	78	oː ɣʷ	
Jugan Khanty		head	1256	1256	oːw	78	oː w	
Upper Demjanka Khanty		head	1256	1256	uːχ	78	uː χ	
Konda Khanty		head	1256	1256	uːχ	78	uː χ	
Nizjam Khanty		head	1256	1256	uːχ	78	uː χ	
Sherkaly Khanty		head	1256	1256	uːχ	78	uː χ	
Kazym Khanty		head	1256	1256	oχ	78	o χ	
Synja Khanty		head	1256	1256	oχ	78	o χ	
Obdorsk Khanty		head	1256	1256	oχ	78	o χ	
North Mansi		hear	1408	1408	χɔːli	79	χ ɔː l i	
Middle Lozva Mansi		hear	1408	1408	qʷoli	79	qʷ o l i	
Lower Lozva Mansi		hear	1408	1408	qoːli	79	q oː l i	
Pelymka Mansi		hear	1408	1408	qoːli	79	q oː l i	
Konda Mansi		hear	1408	1408	qoːli	79	q oː l i	
Tavda Mansi		hear	1408	1408	qɔlɔnt	79	q ɔ l ɔ n t	
Vakh Khanty		hear	1408	1408	kɔːl	79	k ɔː l	
Verkhne-Kalymsk Khanty		hear	1408	1408	koːl	79	k oː l	
Vasjugan Khanty		hear	1408	1408	kɔːl	79	k ɔː l	
Vartovskoje Khanty		hear	1408	1408	koːɬ	79	k oː ɬ	
Likrisovskoje Khanty		hear	1408	1408	koːθ	79	k oː θ	
Malyj Jugan Khanty		hear	1408	1408	koːɬ	79	k oː ɬ	
Tremjugan Khanty		hear	1408	1408	koːɬ	79	k oː ɬ	
Jugan Khanty		hear	1408	1408	koːɬ	79	k oː ɬ	
Upper Demjanka Khanty		hear	1408	1408	χuːt	79	χ uː t	
Konda Khanty		hear	1408	1408	χuːt	79	χ uː t	
Nizjam Khanty		hear	1408	1408	χuːt	79	χ uː t	
Sherkaly Khanty		hear	1408	1408	χuːt	79	χ uː t	
Kazym Khanty		hear	1408	1408	χɵːɬ	79	χ ɵː ɬ	
Synja Khanty		hear	1408	1408	χuːl	79	χ uː l	
Obdorsk Khanty		hear	1408	1408	χoːl	79	χ oː l	
North Mansi		heart	1223	1223	sim	80	s i m	
Middle Lozva Mansi		heart	1223	1223	ʃim	80	ʃ i m	
Lower Lozva Mansi		heart	1223	1223	ʃim	80	ʃ i m	
Pelymka Mansi		heart	1223	1223	ʃim	80	ʃ i m	
Konda Mansi		heart	1223	1223	səm	80	s ə m	
Tavda Mansi		heart	1223	1223	ʃɔm	80	ʃ ɔ m	
Vakh Khanty		heart	1223	1223	sem	80	s e m	
Verkhne-Kalymsk Khanty		heart	1223	1223	sem	80	s e m	
Vasjugan Khanty		heart	1223	1223	sem	80	s e m	
Vartovskoje Khanty		heart	1223	1223	sem	80	s e m	
Likrisovskoje Khanty		heart	1223	1223	sem	80	s e m	
Malyj Jugan Khanty		heart	1223	1223	sem	80	s e m	
Tremjugan Khanty		heart	1223	1223	sem	80	s e m	
Jugan Khanty		heart	1223	1223	sem	80	s e m	
Upper Demjanka Khanty		heart	1223	1223	sem	80	s e m	
Konda Khanty		heart	1223	1223	sem	80	s e m	
Nizjam Khanty		heart	1223	1223	sam	80	s a m	
Sherkaly Khanty		heart	1223	1223	sam	80	s a m	
Kazym Khanty		heart	1223	1223	sam	80	s a m	
Synja Khanty		heart	1223	1223	sam	80	s a m	
Obdorsk Khanty		heart	1223	1223	sæm	80	s æ m	
North Mansi		heavy	1210	1210	taːrwitəŋ	210	t aː r w i t ə ŋ	
Middle Lozva Mansi		heavy	1210	1210	taːrytʲəŋ	210	t aː r y tʲ ə ŋ	
Pelymka Mansi		heavy	1210	1210	taːrwytʲiŋ	210	t aː r w y tʲ i ŋ	
Konda Mansi		heavy	1210	1210	toɔrwitʲiŋ	210	t o r w i tʲ i ŋ	
Tavda Mansi		heavy	1210	1210	tærkutʲəŋ	210	t æ r k u tʲ ə ŋ	
Vakh Khanty		heavy	1210	1210	læːɣərt	210	l æː ɣ ə r t	
Verkhne-Kalymsk Khanty		heavy	1210	1210	jæːɣərt	210	j æː ɣ ə r t	
Vasjugan Khanty		heavy	1210	1210	jæːɣərt	210	j æː ɣ ə r t	
Vartovskoje Khanty		heavy	1210	1210	ɬæːɣərt	210	ɬ æː ɣ ə r t	
Likrisovskoje Khanty		heavy	1210	1210	θæːɣərt	210	θ æː ɣ ə r t	
Malyj Jugan Khanty		heavy	1210	1210	ɬæːɣərt	210	ɬ æː ɣ ə r t	
Tremjugan Khanty		heavy	1210	1210	ɬæːɣərt	210	ɬ æː ɣ ə r t	
Jugan Khanty		heavy	1210	1210	ɬæːɣərt	210	ɬ æː ɣ ə r t	
Upper Demjanka Khanty		heavy	1210	1210	tæːɣərt	210	t æː ɣ ə r t	
Konda Khanty		heavy	1210	1210	tæːɣərt	210	t æː ɣ ə r t	
Nizjam Khanty		heavy	1210	1210	taːwərt	210	t aː w ə r t	
Sherkaly Khanty		heavy	1210	1210	taːɣər	210	t aː ɣ ə r	
Kazym Khanty		heavy	1210	1210	ɬaːwərt	210	ɬ aː w ə r t	
Synja Khanty		heavy	1210	1210	laːwər	210	l aː w ə r	
Obdorsk Khanty		heavy	1210	1210	sjoːkət	209	s j oː k ə t	
North Mansi		horn	1393	1393	aːɲt	81	aː ɲ t	
Middle Lozva Mansi		horn	1393	1393	ɔɲt	81	ɔ ɲ t	
Lower Lozva Mansi		horn	1393	1393	aɲt	81	a ɲ t	
Pelymka Mansi		horn	1393	1393	ɔɲt	81	ɔ ɲ t	
Konda Mansi		horn	1393	1393	əːɲtʲ	81	əː ɲ tʲ	
Tavda Mansi		horn	1393	1393	æːnt	81	æː n t	
Vakh Khanty		horn	1393	1393	aŋət	81	a ŋ ə t	
Verkhne-Kalymsk Khanty		horn	1393	1393	aŋət	81	a ŋ ə t	
Vasjugan Khanty		horn	1393	1393	aŋət	81	a ŋ ə t	
Vartovskoje Khanty		horn	1393	1393	aŋət	81	a ŋ ə t	
Likrisovskoje Khanty		horn	1393	1393	aŋət	81	a ŋ ə t	
Malyj Jugan Khanty		horn	1393	1393	ɔːŋət	81	ɔː ŋ ə t	
Tremjugan Khanty		horn	1393	1393	ɔːŋət	81	ɔː ŋ ə t	
Jugan Khanty		horn	1393	1393	ɔːŋət	81	ɔː ŋ ə t	
Upper Demjanka Khanty		horn	1393	1393	oːŋət	81	oː ŋ ə t	
Konda Khanty		horn	1393	1393	oːŋət	81	oː ŋ ə t	
Nizjam Khanty		horn	1393	1393	ɔːŋət	81	ɔː ŋ ə t	
Sherkaly Khanty		horn	1393	1393	ɔːŋət	81	ɔː ŋ ə t	
Kazym Khanty		horn	1393	1393	ɔːŋət	81	ɔː ŋ ə t	
Synja Khanty		horn	1393	1393	ɔːŋət	81	ɔː ŋ ə t	
Obdorsk Khanty		horn	1393	1393	aːŋət	81	aː ŋ ə t	
North Mansi		kill	1417	1417	ali	83	a l i	
Middle Lozva Mansi		kill	1417	1417	æli	83	æ l i	
Lower Lozva Mansi		kill	1417	1417	æli	83	æ l i	
Pelymka Mansi		kill	1417	1417	æli	83	æ l i	
